idigbio:etag,dwc:occurrenceID,dwc:genus,species,Day,Month,Year,Day of the year
c0b4d1f10f559ff4955c62ffab9eaf45255df1f1,https://data.biodiversitydata.nl/naturalis/specimen/l.1692509,bougainvillea,bougainvillea praecox,8,11,1910,312
ff07463b3a49667fbc69fcbc74ffbd2f21eea07e,9398288f-2dd7-4c46-894c-983c4b7a8851,bougainvillea,bougainvillea praecox,8,12,1975,342
2f69f6b47091f5684c3d202a3ae4a7afe42b7b2d,urn:catalog:mo:tropicos:739118,bougainvillea,bougainvillea spinosa,26,2,1989,57
189e23aa3c9d5c7c0fd2ec3aff5b38385f219516,urn:catalog:mo:tropicos:171223,bougainvillea,bougainvillea spinosa,26,2,1989,57
e5f7740d4b9bdcff261c4a3454bc90dea2f49f27,urn:catalog:mo:tropicos:100143037,bougainvillea,bougainvillea spinosa,11,11,1993,315
30c7081e6491e471525372e96b69fcf25db84a2b,http://n2t.net/ark:/65665/376a9463d-e7bb-4a1a-b428-96546c5d3565,bougainvillea,bougainvillea spinosa,1,12,1946,335
cbf183d3da6539710a2eda96e50752424d932c0e,http://n2t.net/ark:/65665/3bd7f6684-1da1-4966-ada0-cab7789ad5f2,bougainvillea,bougainvillea spinosa,1,3,1952,61
0688aec350c3c0f88726e87b250b950a3b0bf3c9,8633d928-414e-4af2-8d50-c63edd0e7c0e,bougainvillea,bougainvillea stipitata,21,5,1891,141
72ddce1ef1a5b1b15ad224509ee24194a36050d1,s:vascularplants:s07-13152,bougainvillea,bougainvillea stipitata,28,3,1902,87
4fcd402ce27859c8050cbe78b81e48f9c7e916e8,s:vascularplants:s06-5106,bougainvillea,bougainvillea stipitata,28,3,1902,87
97ebeafd0d4f2fc9b2072fb9acaaef0188a0d55b,s:vascularplants:s07-13151,bougainvillea,bougainvillea stipitata,28,3,1902,87
f5f9ad34e537a0dae6670228bf649cc997d47813,s:vascularplants:s07-13153,bougainvillea,bougainvillea stipitata,24,5,1904,145
484e2bdff6c8badfc3a03d2d617f7f34b37eecb1,69772a12-cfe4-445e-8a0c-33805d2ae400,bougainvillea,bougainvillea stipitata,21,11,1976,326
3e47cb7df288dd6b51bd3056af9a9d51df6d2121,99e3aa8a-0ebd-46d4-b9d9-5c67d20765a1,bougainvillea,bougainvillea stipitata,27,11,1999,331
9aaf332198cc89a48fcd7b62f65e2fa52d522a3a,https://data.biodiversitydata.nl/naturalis/specimen/l.4149033,bougainvillea,bougainvillea stipitata,14,6,2006,165
5e4fd28f2228f1ad0bb0ad28770e56a7a5f5338e,http://herbarium.bgbm.org/object/b100641203,bougainvillea,bougainvillea stipitata,22,11,1986,326
f9ddb267cc7a49a91e4b880131621519223e934d,urn:catalog:mo:tropicos:943433,bougainvillea,bougainvillea stipitata,21,1,1995,21
8d58b461d1bd74620b563bec23cfd9bd76cd4528,urn:catalog:mo:tropicos:3310609,bougainvillea,bougainvillea stipitata,21,1,2005,21
7342754cf16bbbd83a11c912027ace842b69fddf,urn:catalog:mo:tropicos:100349094,bougainvillea,bougainvillea stipitata,24,1,2011,24
c39937e1710899118f49660375789d56308a29e0,urn:catalog:mo:tropicos:100143041,bougainvillea,bougainvillea stipitata,31,1,1988,31
1223fe064a3e88af8cc4e3d5ca15548a069ab4e8,urn:catalog:mo:tropicos:100143042,bougainvillea,bougainvillea stipitata,31,1,1988,31
ed23d2203488b91d113a35812c4ae27b55403174,urn:catalog:mo:tropicos:3422552,bougainvillea,bougainvillea stipitata,21,11,1976,326
a1cd0dc9dd8dfa32a3049dc4d1294a002a9a94fb,urn:catalog:mo:tropicos:2866687,bougainvillea,bougainvillea stipitata,27,11,2005,331
f2d31632f8360ec9d303aa44b177d81021a4c250,urn:catalog:mo:tropicos:100162760,bougainvillea,bougainvillea stipitata,23,12,1979,357
f03d982849437a3897b9977eed167a52fd4f829f,urn:catalog:mo:tropicos:1395974,bougainvillea,bougainvillea stipitata,13,2,1999,44
3e79652b8aff9e579b2a6fb75246ef321e948976,urn:catalog:mo:tropicos:1396043,bougainvillea,bougainvillea stipitata,14,2,1999,45
7f352eb09acb0c75a5d82311d2598cd9ee0496c7,bra:usp:spfw:7227,bougainvillea,bougainvillea stipitata,23,2,2018,54
9767277e6e15e0abf5b77f2ac821e2a45448a120,bra:usp:spfw:7226,bougainvillea,bougainvillea stipitata,23,2,2018,54
392e5c150c1dda2c962d024d570dcf85dcde5c8f,bra:usp:spfw:7225,bougainvillea,bougainvillea stipitata,23,2,2018,54
2c9e27f18ac536f66547d7a57b455340abbce49f,bra:usp:spfw:7228,bougainvillea,bougainvillea stipitata,24,2,2018,55
97a26c0816a930676c5e0de4f73bf85eef4413d4,urn:catalog:mo:tropicos:3460305,bougainvillea,bougainvillea stipitata,26,2,2006,57
d38cdd18c5dc05f461d0ebd85de41b5e799fc978,urn:catalog:mo:tropicos:3422279,bougainvillea,bougainvillea stipitata,28,2,1992,59
09daea983450773d0502b2dcea49dfa46ec5008a,urn:catalog:mo:tropicos:2699782,bougainvillea,bougainvillea stipitata,15,3,1997,74
4993168b10041c5be19f76ad5463d8a8b7d8b045,http://n2t.net/ark:/65665/36812b31c-9e8f-4e05-8376-79fcb138fdbd,bougainvillea,bougainvillea stipitata,28,3,1902,87
b066e4f4de3a96b52dab0de0e4f946532b8d8f6e,urn:catalog:mo:tropicos:100485881,bougainvillea,bougainvillea stipitata,28,3,2012,88
f701a068a1f6202d9d303aec614a8f59f87135b1,urn:catalog:mo:tropicos:100143773,bougainvillea,bougainvillea stipitata,31,3,1999,90
b20618d5614bd2330d23fe4e9c593f413f316e48,urn:catalog:mo:tropicos:3422543,bougainvillea,bougainvillea stipitata,13,4,1993,103
efe2c05a6fc71743bde2fa761d5b0acdd76b6eed,urn:catalog:mo:tropicos:740325,bougainvillea,bougainvillea stipitata,14,4,1990,104
7ba68849699cd7f5ea2a83ce5340a954762f9b04,urn:catalog:mo:tropicos:3270296,bougainvillea,bougainvillea stipitata,17,4,2002,107
781779f6baf0b5fdd175bcafa6faaf9b052f76eb,http://n2t.net/ark:/65665/371f01f9f-0005-437c-9e83-2b6a56f7737b,bougainvillea,bougainvillea stipitata,17,4,2002,107
e05ce41ab9da6cb3540d2e7a31bb8be21fdd61ad,urn:catalog:mo:tropicos:1530334,bougainvillea,bougainvillea stipitata,30,4,1995,120
181a66b5cc8b6d4d24903d78556582fecb94c457,urn:catalog:mo:tropicos:101234264,bougainvillea,bougainvillea stipitata,21,5,2008,142
5b33ac5f15838dd2207a9ec81ddc430e5ef4b25a,urn:catalog:mo:tropicos:2704096,bougainvillea,bougainvillea stipitata,22,5,2005,142
6089c98c79f97c777f0242314a8f89d72362b932,http://n2t.net/ark:/65665/3c1138bc4-9c5f-428b-8ca5-42982ad4defd,bougainvillea,bougainvillea stipitata,23,5,1996,144
32eefbd7465786f843703a22dd7117c81485cb93,urn:catalog:mo:tropicos:3495007,bougainvillea,bougainvillea stipitata,24,5,2005,144
aed20fc92962e4166c7073f6846f703886dcdda2,urn:catalog:mo:tropicos:3422887,bougainvillea,bougainvillea stipitata,26,5,2005,146
971a9b944379c9b7811275c89cd20ea61b8faabc,http://n2t.net/ark:/65665/30208e869-9bd7-4aa5-9986-210704e13624,bougainvillea,bougainvillea stipitata,27,5,2005,147
c2a5154cdb42f7e681a98038b6420765e5968ff1,urn:catalog:mo:tropicos:3423013,bougainvillea,bougainvillea stipitata,27,5,2005,147
a8c58ad485795632c91d8a20d1fe682298c83ac3,urn:catalog:mo:tropicos:100535344,bougainvillea,bougainvillea stipitata,28,5,2009,148
d69cab54cb879b85be856f1b1ac3690531c44149,urn:catalog:mo:tropicos:100312943,bougainvillea,bougainvillea stipitata,31,5,2010,151
ce7169176952dfa375588da66dc36eaa1c712a34,urn:catalog:mo:tropicos:3466274,bougainvillea,bougainvillea stipitata,14,6,2006,165
76a64ad6cfc2066aaadd8eb365c9397a62889687,urn:catalog:mo:tropicos:1719908,bougainvillea,bougainvillea stipitata,30,6,2000,182
c8297116a99782b471541d499f7c499b92e581a2,urn:catalog:mo:tropicos:100163284,bougainvillea,bougainvillea stipitata,14,7,2006,195
e5beaef38899a7d3817bae471277d34c5bd6653a,urn:catalog:mo:tropicos:100158787,bougainvillea,bougainvillea stipitata,21,8,2005,233
4b9c594f5a6422684be56da55038f1c63dc15bbe,urn:catalog:mo:tropicos:3104884,bougainvillea,bougainvillea stipitata,18,9,2006,261
998dee57dab0557618a809c430b7185442c6e472,urn:catalog:mo:tropicos:2832796,bougainvillea,bougainvillea stipitata,30,9,2005,273
e8d9eb40bcd8e9536d3525c81ccdbd1642352f9b,http://n2t.net/ark:/65665/38b8ffcc1-7cf4-4ad2-bf1a-941f305d09eb,bougainvillea,bougainvillea stipitata,11,5,1904,132
3ab7c9780a52eb3091176af233c8b1a29be76fa0,urn:catalog:mo:tropicos:2945852,bougainvillea,bougainvillea stipitata,10,8,1904,223
5209ee82e13b377f562b60b5bcca38c47f749f7b,urn:catalog:mo:tropicos:100182621,bougainvillea,bougainvillea stipitata,11,8,1910,223
debbfe38b8a3bcdc38702a722693f6241facf370,urn:catalog:mo:tropicos:100182650,bougainvillea,bougainvillea stipitata,3,8,1911,215
a2ec5860266d44f06757e2d2e07096c7cf0d64c1,urn:catalog:mo:tropicos:100182638,bougainvillea,bougainvillea stipitata,3,8,1911,215
75a0c49315f67e0252b5afcba32232e8835c389b,urn:catalog:mo:tropicos:100182624,bougainvillea,bougainvillea stipitata,12,8,1911,224
4d58f94756d76e2fea516aa14928993aaff6781f,urn:catalog:o:v:2189074,bougainvillea,bougainvillea stipitata,11,3,1913,70
803ab6b2762de5b4657e9af5923ba18db12c3d58,urn:catalog:mo:tropicos:100184265,bougainvillea,bougainvillea stipitata,9,8,1926,221
a1a46f38130d01c2ecb2938980df44feea13955b,urn:catalog:mo:tropicos:100182556,bougainvillea,bougainvillea stipitata,11,8,1947,223
63683bd2db7832052d0887924692373ff7ec205d,urn:catalog:mo:tropicos:3422352,bougainvillea,bougainvillea stipitata,4,7,1977,185
d84fd64044daa23ccc3a54f6ae6864db025fa725,urn:catalog:mo:tropicos:739369,bougainvillea,bougainvillea stipitata,5,5,1983,125
56f5e4a96a5b1de9f713e41c8babde502ed8cd1d,urn:catalog:mo:tropicos:738866,bougainvillea,bougainvillea stipitata,2,8,1989,214
2badc3f883c55abd1359873e8a6c194a6254e513,http://n2t.net/ark:/65665/3ead5838e-e9e9-4cbd-9140-48588fefaf74,bougainvillea,bougainvillea stipitata,8,10,1991,281
0b4f48dab465892be3d1a0358cbbcd41d49c5a09,urn:catalog:mo:tropicos:100143044,bougainvillea,bougainvillea stipitata,3,6,1992,155
239bc7cf3744a7ccef2e2b99810045b65a65ffa4,urn:catalog:mo:tropicos:2699777,bougainvillea,bougainvillea stipitata,1,2,1994,32
6b045ac0ddcfbeebc92f8ea3aae09d02893225ea,urn:catalog:mo:tropicos:1753392,bougainvillea,bougainvillea stipitata,12,8,1999,224
e4ba6459ec729ba2adcb02e1ca39c173f7c79cce,urn:catalog:mo:tropicos:1396367,bougainvillea,bougainvillea stipitata,4,10,1999,277
4ef1a2ace4c17199ff7b1b9cc147953e7ea81796,urn:catalog:mo:tropicos:100143046,bougainvillea,bougainvillea stipitata,3,5,2000,124
76c221928803953977aa741f3878c1f2afbbe83d,urn:catalog:mo:tropicos:1863347,bougainvillea,bougainvillea stipitata,3,4,2003,93
c21a809857dd58f9981a3fec9481b92fe35b291e,urn:catalog:mo:tropicos:3270294,bougainvillea,bougainvillea stipitata,7,8,2004,220
d06448e31d9cbd690517c214f079fa1eed4e99ea,urn:catalog:mo:tropicos:100547689,bougainvillea,bougainvillea stipitata,5,1,2005,5
0b8263fdb86f3a6aa74e87e7d0b314e148f485a6,urn:catalog:mo:tropicos:3466777,bougainvillea,bougainvillea stipitata,6,1,2005,6
c55b68987d6d7b796f931b73a8d279c4f2954f20,urn:catalog:mo:tropicos:2879863,bougainvillea,bougainvillea stipitata,10,1,2005,10
06c8713f4706a536101ab67424e201b657013f9d,urn:catalog:mo:tropicos:3466778,bougainvillea,bougainvillea stipitata,6,2,2005,37
bb990fd6f133d1a8e34fc1671fc791e2b87d0298,urn:catalog:mo:tropicos:3466780,bougainvillea,bougainvillea stipitata,2,3,2006,61
208b4d2875c04beff492bd770a1f50933ed93e19,urn:catalog:mo:tropicos:3425004,bougainvillea,bougainvillea stipitata,12,3,2006,71
76a084cb673316bb9338d8ad69c8009d9aaf05bd,urn:catalog:mo:tropicos:3582171,bougainvillea,bougainvillea stipitata,2,7,2006,183
1f3be5fb4b92cabdad5d92ec4ae9d3a80a08dd25,urn:catalog:mo:tropicos:3495014,bougainvillea,bougainvillea stipitata,2,9,2006,245
39a859ea7a18d54fd663e14b3c85cb67afaadcda,urn:catalog:mo:tropicos:3426675,bougainvillea,bougainvillea stipitata,6,9,2006,249
c114d26321d452fb8f5c787000eb8cd8f64b77d1,urn:catalog:mo:tropicos:100537592,bougainvillea,bougainvillea stipitata,10,8,2008,223
8e7200552f0ae9f40ee7a269982b612c44aa05d4,urn:catalog:mo:tropicos:100527756,bougainvillea,bougainvillea stipitata,10,11,2008,315
8f8295d36c4764f081bb89869152e7f6acc87f72,urn:catalog:mo:tropicos:100541102,bougainvillea,bougainvillea stipitata,1,3,2011,60
45318f9e22ee438a589bc881a6f4d2dc325bbb90,urn:catalog:mo:tropicos:100443882,bougainvillea,bougainvillea stipitata,12,3,2011,71
7e37b2ab63d63560e9bd06035df7cf75d1beb0b9,urn:catalog:mo:tropicos:100541423,bougainvillea,bougainvillea stipitata,1,6,2011,152
18ef91439734f7febe773d877e04ead161d53ff3,urn:catalog:mo:tropicos:100444433,bougainvillea,bougainvillea stipitata,12,8,2011,224
68316045810a5d3632df1d8c01c4f445f9cabaa3,urn:catalog:mo:tropicos:100708158,bougainvillea,bougainvillea stipitata,4,1,2014,4
3682b5caa27e0968dac0514c8cc2ac96d5a6a7b4,urn:catalog:mo:tropicos:100708216,bougainvillea,bougainvillea stipitata,4,1,2014,4
7bb9945e3dfcd2fc75da37050fc59350b887d382,urn:catalog:mo:tropicos:1308355,bougainvillea,bougainvillea stipitata,8,8,1863,220
c64caa2a64b9b7a174d66d12f3eb71202ddc17c0,e99be42c-e1c9-4c77-8013-12407c503f7d,bougainvillea,bougainvillea stipitata,7,8,1891,219
de2373f96ce7bfc50dccc17ebe8df8632e97947e,f2fa76b4-10e5-4a41-bd35-3e03f894c21a,bougainvillea,bougainvillea stipitata,7,8,1891,219
b1cdfcc66422d509d3af4c7de4fe92d4e270ddd4,http://n2t.net/ark:/65665/323c6ec7a-70d2-43e2-9435-ea8a4243c1b6,bougainvillea,bougainvillea stipitata,8,8,1891,220
b961fc0a07865b4645acfb88cb62b31080f61c69,http://n2t.net/ark:/65665/32dcf67d4-e033-4459-b312-5d0d801d76cf,bougainvillea,bougainvillea stipitata,8,8,1891,220
082328552d676edbbb393cc65e96c825eeb74d39,urn:catalog:mo:tropicos:1308354,bougainvillea,bougainvillea stipitata,8,8,1891,220
713db8c10b0aab79dea72d060c4219e6bd6dc18e,cfe853ad-2872-49de-b1e5-3afe29d382a7,bougainvillea,bougainvillea stipitata,7,4,1892,98
f79f317fd8293223608bd1123662126c9a88274b,6db95df1-7df8-48f8-97b2-9e450194f989,bougainvillea,bougainvillea stipitata,7,4,1892,98
b0b59ce06af52753c53bf6d4e8241b4359d7851a,urn:catalog:mo:tropicos:100182061,bougainvillea,bougainvillea stipitata,8,4,1892,99
331cd0910e5b3fe861a3813a0ef77703e250b152,https://data.biodiversitydata.nl/naturalis/specimen/u.1456203,bougainvillea,bougainvillea stipitata,1,1,1903,1
c058790876afb25da64f1dbaae1197449fc2b577,87c3c2aa-48ed-4fc3-9552-4e30b6dfd618,bougainvillea,bougainvillea stipitata,5,2,1904,36
5bcf038174cd529ec131e5f8e42b057fd4bdbadb,https://data.biodiversitydata.nl/naturalis/specimen/u.1456206,bougainvillea,bougainvillea stipitata,5,2,1904,36
bab5a3d282729fd0ffa756d2894472986853eec6,417a13c6-b2b1-4110-ad4c-6d7d33ea1ef2,bougainvillea,bougainvillea stipitata,3,11,1904,308
3382ab89ff209bbc521db20da292c356280f1dc7,https://data.biodiversitydata.nl/naturalis/specimen/u.1456205,bougainvillea,bougainvillea stipitata,3,11,1904,308
6bdfb84599e9642fb19e50dc70f8cec415d72c64,https://data.biodiversitydata.nl/naturalis/specimen/u.1456204,bougainvillea,bougainvillea stipitata,3,11,1904,308
07af4bbb8204743ea710f181541e3180dd7ed82a,https://data.biodiversitydata.nl/naturalis/specimen/l.1692497,bougainvillea,bougainvillea stipitata,1,10,1910,274
7674b1ad33e36b6edfd79499ee3e143c3a3bfac8,https://data.biodiversitydata.nl/naturalis/specimen/l.1692496,bougainvillea,bougainvillea stipitata,1,12,1910,335
3ecfa16ff8a5536d4bb6a685f459c0e39b18d48d,https://data.biodiversitydata.nl/naturalis/specimen/l.1692494,bougainvillea,bougainvillea stipitata,1,3,1911,60
5238bffa218771396a165b8835a05e9befae5307,https://data.biodiversitydata.nl/naturalis/specimen/l.1692495,bougainvillea,bougainvillea stipitata,1,3,1911,60
aa153b5c9f8d86fdaffcdf6ba993ae06b5e79876,b0700586-0872-42be-816b-7b96f964223a,bougainvillea,bougainvillea stipitata,3,1,1998,3
7701702519d2a3f9226a687ead605ef50a9ebf6e,30e04090-3023-4c69-93fd-db35b515eee9,bougainvillea,bougainvillea stipitata,8,3,1998,67
0ba141d8313ecefe7d6e46b80fe0210c51790d90,d196f94d-88e3-426e-a85e-e15dd3dafbd1,bougainvillea,bougainvillea stipitata,11,4,2007,101
baf0732fe433b0871dd2462eb786e91097df92e9,http://n2t.net/ark:/65665/347efae9a-fa44-4de9-a1ca-9c35f72f3ab9,bougainvillea,bougainvillea stipitata,1,2,1961,32
4cf47880e1bd646819cf8c45b3c258925f7127e6,http://n2t.net/ark:/65665/36ad458e7-8958-46a1-8a8c-4c10a36ffdd7,bougainvillea,bougainvillea stipitata,1,4,1949,91
d80f24c56348c62c96b82bc24309fce477e677ea,http://n2t.net/ark:/65665/365f304bd-a137-47b7-88bf-ed35b7172b9a,bougainvillea,bougainvillea stipitata,12,3,1903,71
1405bdc69a5cf2ebfbf695269a12cf299f50a332,http://n2t.net/ark:/65665/3518c3af0-1d12-4052-ae7c-5a75a9feaefd,bougainvillea,bougainvillea stipitata,3,11,1904,308
397b3c86e01c277903b01111882c21224a1dea57,urn:catalog:mo:tropicos:101214919,bougainvillea,bougainvillea trollii,22,11,2018,326
4831855479a199b27a289c757e1dc07e5e97de2d,urn:catalog:mo:tropicos:1753432,bougainvillea,bougainvillea trollii,12,8,1999,224
cae7b9aa70bd8d639d41ebcc656e20f12153b3b9,c3256cab-e212-4b0a-a14e-cac038f7c8b4,brachythecium,brachythecium austrosalebrosum,24,1,1980,24
64f63fa65e836189ad9e53db9f6ee9adc40e70f7,https://data.biodiversitydata.nl/naturalis/specimen/l%20%200857437,brachythecium,brachythecium austrosalebrosum,24,1,1980,24
e601e7f2e5cf2cb24d59d3707c9e5eb208e1403e,47b590d8-2cf8-4c69-8677-4e0dbc8219c5,brachythecium,brachythecium austrosalebrosum,24,1,1980,24
2f445779389e77d5a1ebeccb341137a21f87021c,urn:catalog:trh:b:96448/1,brachythecium,brachythecium austrosalebrosum,24,1,1980,24
f441e2f9a40e1dc7cf118092ce9c0b890fad1080,urn:catalog:bg:b:1850/1,brachythecium,brachythecium austrosalebrosum,22,2,1979,53
6c4ff218d487b0b6dc977b436b06f4d6475d03ca,urn:catalog:mo:tropicos:3415983,cabomba,cabomba furcata,27,10,1996,301
7e6e6be64950d91b9ead86c2e9379d0d7fcd770c,http://specimens.kew.org/herbarium/k000724132,caesalpinia,caesalpinia pluviosa,23,11,1989,327
5cbd86021b0a349fc4f6d5e7c5d698b143f7c4c7,urn:catalog:mo:tropicos:1322194,calotropis,calotropis procera,24,8,1997,236
f065c7eb9ddc06815268ef3e466967a11b4f6dc6,afb59d8b-d128-493a-bc96-2a07f60904ec,capsicum,capsicum baccatum,11,8,1959,223
1a95c86a66c0b32a352185369254091b6f0325f7,58bd4170-7c4c-4a35-a7e2-583edb1eed64,capsicum,capsicum baccatum,1,1,1959,1
53c2d33e7e286e5bf09ed38156e35e54125a334e,http://n2t.net/ark:/65665/3a7c05a1a-a42b-4fb4-a4d8-d9f64d7b9bf8,ceroxylon,ceroxylon parvifrons,21,1,1975,21
df2cd49c3fe51e9fd60c5cccccfb848556b1fead,https://data.biodiversitydata.nl/naturalis/specimen/u.1143514,chersodoma,chersodoma antennaria,26,4,1950,116
0ff2f45963291d1183d8892b351adb6fe8e73b0e,urn:catalog:mo:tropicos:100334302,chersodoma,chersodoma antennaria,8,1,1848,8
26dca7ba2eb746a145b893494c82871e3c084b77,urn:catalog:mo:tropicos:100417603,chersodoma,chersodoma jodopappa,5,8,1908,218
2da80b1d026b6e3bc5e9ddbe91dceebb789d7839,urn:catalog:mo:tropicos:100417585,chersodoma,chersodoma jodopappa,5,8,1910,217
33fbdb8f948badb01dcbf333ed29bbc4c262846c,urn:catalog:mo:tropicos:100417607,chersodoma,chersodoma jodopappa,8,8,1910,220
c077b7cad1c662de12c7fa6260c5f03cd448a692,urn:catalog:mo:tropicos:100417605,chersodoma,chersodoma jodopappa,8,8,1910,220
42b613463671156b02113ff1e14e5fb6d7148ac5,urn:catalog:mo:tropicos:100417587,chersodoma,chersodoma jodopappa,12,8,1931,224
abcfeaa63171c4cc504056226700958eb6cc0ac5,urn:catalog:mo:tropicos:100417595,chersodoma,chersodoma jodopappa,5,8,1932,218
3e0763ea4f71de8bcca2677cf285482ea58d394c,urn:catalog:mo:tropicos:100417600,chersodoma,chersodoma jodopappa,8,4,1858,98
4d55ec92fd68382901e611a8abb05b061d340ac1,urn:catalog:mo:tropicos:100335772,chersodoma,chersodoma jodopappa,12,7,1863,193
5387171cfb9e5a808d364ef05f92c7a5883a92ac,c72c05d9-03f3-4787-b920-8746d5984d91,cienfuegosia,cienfuegosia affinis,24,10,1921,297
e644496aac20622124a8447ac0e252f4928e47c8,http://n2t.net/ark:/65665/3cceea797-9102-4501-83f9-037171c1407a,cienfuegosia,cienfuegosia affinis,8,8,1921,220
c3992f819065e878a88c6e8456522c30def229a9,10dcf8b8-0fc6-4af4-b6d4-db7f0253fd15,cienfuegosia,cienfuegosia affinis,7,9,1921,250
02f5d0b7141a2266ef9e4e8d07388351490d5532,urn:catalog:mo:tropicos:3083501,cissus,cissus erosa,20,3,1995,79
4076c55ec4e5c2e9ab090bda1ec89e389f9706dc,49fae234-2509-471c-8508-2a215cf0d89e,commersonia,commersonia breviseta,4,11,1886,308
d0d1b65cb76103de9bdb87e2e524d792d37bb5b5,http://specimens.kew.org/herbarium/k000709887,cortaderia,cortaderia hieronymi,9,11,1998,313
e0a61027e11dbca4cf3800243eabf73d8c220c92,http://specimens.kew.org/herbarium/k000709815,cortaderia,cortaderia sericantha,20,6,1880,172
1937686908bcabd9834b1428e94d0e6bed49b6a0,s:vascularplants:s06-8028,cortaderia,cortaderia sericantha,24,7,1939,205
d93e32526ccd1a8624fdd2c1bd460816c767fb66,http://specimens.kew.org/herbarium/k000709808,cortaderia,cortaderia sericantha,16,8,1969,228
d7829564d1cc426e95054bde80db98b2ba32a3d5,1ea376d1-ee74-47c0-bd6f-574c96dd9e2e,crescentia,crescentia cujete,25,4,1929,115
876585bc0f6074b4f4817ca8e993479d2ad02005,132c02c2-21bb-4224-b4b8-ce56f65aa41e,crescentia,crescentia cujete,20,5,1929,140
3d20ff0a31325575b7ead9e53da0634a2cc6ceed,urn:catalog:mo:tropicos:1039140,crescentia,crescentia cujete,10,12,1977,344
6cd2000956186d34d4848c9cdf1639c82ce43bc8,815e6899-1a1e-41ef-853e-106dbabc7227,crescentia,crescentia cujete,1,12,1926,335
68c3e89385057b933e6067d18f3fa7e622465450,41513923-c39a-47de-b41c-9bcbe4e7f423,crescentia,crescentia cujete,1,12,1926,335
7f0616d89f318da63dc2590b569f2df7f5593468,19111512-6db3-448c-9a8b-277a7c617551,crescentia,crescentia cujete,1,12,1926,335
ed7d88842e87a8c800e57149a8e7d502ee69d368,b1416c0b-a5b6-444f-b151-5d88f130b3f9,crescentia,crescentia cujete,7,10,1930,280
6efb66d298e8de7d12962cb0adcd59bda84eda75,123165d1-4599-4334-8c3e-c5f2e3a25953,crescentia,crescentia cujete,3,6,1934,154
481e690052854654847d7b94cea9016d6cf66b79,aa237ddf-673a-41c6-9e8e-52c38f7f16a0,crescentia,crescentia cujete,3,6,1934,154
fa91fa40ffd086244aaf9a4e2b4f607a47b7339c,37b350cc-aab0-4758-835c-3c463e144e78,crescentia,crescentia cujete,8,12,2003,342
9a0ca97745ed5e907944746095ac2f804ab213f5,urn:catalog:mo:tropicos:3279493,croton,croton,20,12,2004,355
54171241bbc74429ef87dd9986189356c87201b0,urn:catalog:mo:tropicos:3297731,cuphea,cuphea glutinosa,12,8,1907,224
b5303b35623e94790ae327535520b8ddab433fe6,urn:catalog:mo:tropicos:3279494,dalechampia,dalechampia scandens,20,12,2004,355
