dwc:occurrenceID,dwc:catalogNumber,dwc:datasetID,dwc:recordNumber,dwc:genus,species,Day,Month,Year,Day of the year
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025280,p025280,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma caffrum,9,1,1909,9
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025279,p025279,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma caffrum,9,1,1909,9
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025337,p025337,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma mauritianum,21,9,1947,264
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00273834,p00273834,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma mauritianum,26,8,1949,238
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025338,p025338,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma mauritianum,24,11,1955,328
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00695679,p00695679,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma mauritianum,22,10,1956,296
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694650,p00694650,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma mauritianum,22,10,1956,296
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025398,p025398,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma mauritianum,7,10,1905,280
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00273836,p00273836,7ddf754f-d193-4cc9-b351-99906754a03b,,adenostemma,adenostemma mauritianum,9,12,1949,343
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00103146,p00103146,046bbc50-cae2-47ff-aa43-729fbf53f7c5,,adhatoda,adhatoda carthagenesis,9,2,1989,40
s:vascularplants:s15-31978,s15-31978,,376,aedesia,aedesia glabra (klatt) o. hoffm.,20,9,1962,263
urn:catalog:mo:tropicos:100566351,100566351,,mas 1611,aedesia,aedesia glabra (klatt) o. hoffm.,11,9,2012,255
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00649961,p00649961,7ddf754f-d193-4cc9-b351-99906754a03b,,aegiceras,aegiceras corniculatum,21,4,1827,111
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00649962,p00649962,7ddf754f-d193-4cc9-b351-99906754a03b,,aegiceras,aegiceras corniculatum,28,7,1827,209
urn:catalog:mo:tropicos:100480299,100480299,7ddf754f-d193-4cc9-b351-99906754a03b,bidault 287,aeglopsis,aeglopsis chevalieri,14,2,2012,45
http://coldb.mnhn.fr/catalognumber/mnhn/p/p04758643,p04758643,7ddf754f-d193-4cc9-b351-99906754a03b,,aeglopsis,aeglopsis chevalieri,6,7,2006,187
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00483573,p00483573,7ddf754f-d193-4cc9-b351-99906754a03b,,aeollanthus,aeollanthus paradoxus,15,5,1899,135
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00483572,p00483572,7ddf754f-d193-4cc9-b351-99906754a03b,,aeollanthus,aeollanthus paradoxus,15,5,1899,135
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00483574,p00483574,7ddf754f-d193-4cc9-b351-99906754a03b,,aeollanthus,aeollanthus paradoxus,15,5,1905,135
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00483575,p00483575,7ddf754f-d193-4cc9-b351-99906754a03b,,aeollanthus,aeollanthus paradoxus,8,4,1905,98
urn:catalog:mo:tropicos:100566686,100566686,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11488,aeollanthus,aeollanthus pubescens,18,10,2012,292
urn:catalog:mo:tropicos:100414198,100414198,7ddf754f-d193-4cc9-b351-99906754a03b,phillipson 6297,aeollanthus,aeollanthus pubescens,18,9,2011,261
urn:catalog:mo:tropicos:100566658,100566658,7ddf754f-d193-4cc9-b351-99906754a03b,bilivogui 239,aeollanthus,aeollanthus pubescens,11,12,2012,346
urn:catalog:mo:tropicos:100985477,100985477,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 570,aerangis,aerangis biloba,29,5,2013,149
urn:catalog:mo:tropicos:100998342,100998342,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 1104,aerangis,aerangis biloba,27,7,2012,209
urn:catalog:mo:tropicos:100985509,100985509,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 706,aerangis,aerangis biloba,27,7,2012,209
urn:catalog:mo:tropicos:100985263,100985263,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 166,aerangis,aerangis biloba,27,7,2012,209
urn:catalog:mo:tropicos:100985274,100985274,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 178,aerangis,aerangis biloba,28,7,2012,210
urn:catalog:mo:tropicos:100998393,100998393,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 1156,aerangis,aerangis biloba,29,7,2013,210
urn:catalog:mo:tropicos:100985284,100985284,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 189,aerangis,aerangis biloba,30,7,2012,212
urn:catalog:mo:tropicos:100985329,100985329,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 243,aerangis,aerangis biloba,14,8,2012,227
urn:catalog:mo:tropicos:100985334,100985334,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 249,aerangis,aerangis biloba,14,8,2012,227
urn:catalog:mo:tropicos:100985300,100985300,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 208,aerangis,aerangis biloba,8,3,2012,68
urn:catalog:mo:tropicos:100985301,100985301,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 209,aerangis,aerangis biloba,8,3,2012,68
urn:catalog:mo:tropicos:100985302,100985302,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 211,aerangis,aerangis biloba,8,6,2012,160
urn:catalog:mo:tropicos:100985216,100985216,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 107,aerangis,aerangis biloba,6,9,2012,250
urn:catalog:mo:tropicos:100998394,100998394,7ddf754f-d193-4cc9-b351-99906754a03b,spirit collection 1157,aerangis,aerangis biloba,6,8,2013,218
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00380001,p00380001,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,21,7,1901,202
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00379999,p00379999,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,15,7,1902,196
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00380000,p00380000,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,15,7,1902,196
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00380006,p00380006,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,22,4,1905,112
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00380007,p00380007,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,22,4,1905,112
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00379997,p00379997,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,21,6,1909,172
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00379998,p00379998,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,22,6,1909,173
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00380008,p00380008,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,23,6,1958,174
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00380009,p00380009,7ddf754f-d193-4cc9-b351-99906754a03b,,aerangis,aerangis kotschyana,7,7,1962,188
http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0147814,pc0147814,7ddf754f-d193-4cc9-b351-99906754a03b,,aerobryopsis,aerobryopsis capensis,28,7,1893,209
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868623,p00868623,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynanthus,aeschynanthus dischorensis,31,5,1909,151
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868628,p00868628,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynanthus,aeschynanthus flammeus,22,3,1908,82
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868620,p00868620,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynanthus,aeschynanthus hispidus,2,10,1907,275
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02433718,p02433718,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynanthus,aeschynanthus longicaulis,28,10,2012,302
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868624,p00868624,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynanthus,aeschynanthus stenosiphon,18,5,1908,139
http://coldb.mnhn.fr/catalognumber/mnhn/p/p01192243,p01192243,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynomene,aeschynomene,13,4,1956,104
http://coldb.mnhn.fr/catalognumber/mnhn/p/p01191802,p01191802,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynomene,aeschynomene,6,2,1949,37
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00368155,p00368155,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynomene,aeschynomene deightonii,7,10,1905,280
http://coldb.mnhn.fr/catalognumber/mnhn/p/p01192245,p01192245,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynomene,aeschynomene schimperi,23,10,1956,297
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00992767,p00992767,7ddf754f-d193-4cc9-b351-99906754a03b,,aeschynomene,aeschynomene tambacoundensis,9,10,2016,283
urn:catalog:mo:tropicos:101115887,101115887,7ddf754f-d193-4cc9-b351-99906754a03b,parmentier 269,aframomum,aframomum arundinaceum,7,6,1999,158
urn:catalog:mo:tropicos:101115949,101115949,7ddf754f-d193-4cc9-b351-99906754a03b,parmentier 3644,aframomum,aframomum arundinaceum,6,3,2002,65
urn:catalog:mo:tropicos:101115892,101115892,7ddf754f-d193-4cc9-b351-99906754a03b,parmentier 2758,aframomum,aframomum arundinaceum,5,11,2002,309
urn:catalog:mo:tropicos:100566714,100566714,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11516,aframomum,aframomum cereum,20,10,2012,294
urn:catalog:mo:tropicos:100427213,100427213,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11089,aframomum,aframomum cereum,15,9,2011,258
urn:catalog:mo:tropicos:100428555,100428555,7ddf754f-d193-4cc9-b351-99906754a03b,bidault 173,aframomum,aframomum cereum,10,9,2011,253
https://data.biodiversitydata.nl/naturalis/specimen/wag.1952230,wag.1952230,7ddf754f-d193-4cc9-b351-99906754a03b,"towns, am",aframomum,aframomum giganteum,20,7,2012,202
https://data.biodiversitydata.nl/naturalis/specimen/wag.1952229,wag.1952229,7ddf754f-d193-4cc9-b351-99906754a03b,"towns, am",aframomum,aframomum giganteum,20,7,2012,202
urn:catalog:mo:tropicos:101115957,101115957,7ddf754f-d193-4cc9-b351-99906754a03b,parmentier 3725,aframomum,aframomum sericeum,6,5,2002,126
urn:catalog:mo:tropicos:101115953,101115953,7ddf754f-d193-4cc9-b351-99906754a03b,parmentier 3688,aframomum,aframomum sericeum,6,5,2002,126
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436080,p00436080,7ddf754f-d193-4cc9-b351-99906754a03b,,aframomum,aframomum strobilaceum,18,3,1903,77
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436082,p00436082,7ddf754f-d193-4cc9-b351-99906754a03b,,aframomum,aframomum strobilaceum,22,3,1903,81
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436081,p00436081,7ddf754f-d193-4cc9-b351-99906754a03b,,aframomum,aframomum strobilaceum,28,3,1903,87
urn:catalog:mo:tropicos:100427354,100427354,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11231,aframomum,aframomum strobilaceum,27,9,2011,270
urn:catalog:mo:tropicos:100463829,100463829,d9a4eedb-e985-4456-ad46-3df8472e00e8,mas 1202,aframomum,aframomum tectorum,2,9,2012,246
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00694046,p00694046,7ddf754f-d193-4cc9-b351-99906754a03b,,afrolicania,afrolicania elaeosperma,25,2,1949,56
https://data.biodiversitydata.nl/naturalis/specimen/wag.1951115,wag.1951115,7ddf754f-d193-4cc9-b351-99906754a03b,"quiroz-villarreal, dk",afrostyrax,afrostyrax kamerunensis,22,8,2012,235
https://data.biodiversitydata.nl/naturalis/specimen/wag.1952350,wag.1952350,7ddf754f-d193-4cc9-b351-99906754a03b,"quiroz-villarreal, dk",afrostyrax,afrostyrax kamerunensis,9,10,2012,283
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00234533,p00234533,7ddf754f-d193-4cc9-b351-99906754a03b,,agathis,agathis labillardierei,22,8,1940,235
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00234532,p00234532,7ddf754f-d193-4cc9-b351-99906754a03b,,agathis,agathis labillardierei,22,8,1940,235
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00234540,p00234540,7ddf754f-d193-4cc9-b351-99906754a03b,,agathis,agathis labillardierei,25,2,1957,56
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00234530,p00234530,7ddf754f-d193-4cc9-b351-99906754a03b,,agathis,agathis labillardierei,16,10,1958,289
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00234548,p00234548,7ddf754f-d193-4cc9-b351-99906754a03b,,agathis,agathis labillardierei,2,8,1961,214
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00234551,p00234551,7ddf754f-d193-4cc9-b351-99906754a03b,,agathis,agathis robusta,17,7,1979,198
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00234554,p00234554,7ddf754f-d193-4cc9-b351-99906754a03b,,agathis,agathis robusta,8,1,1965,8
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02059868,p02059868,7ddf754f-d193-4cc9-b351-99906754a03b,,agave,agave,22,11,1943,326
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02059866,p02059866,7ddf754f-d193-4cc9-b351-99906754a03b,,agave,agave americana,25,2,1905,56
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143510,p02143510,7ddf754f-d193-4cc9-b351-99906754a03b,,agelaea,agelaea pentagyna,31,1,1949,31
http://specimens.kew.org/herbarium/k000406722,,7ddf754f-d193-4cc9-b351-99906754a03b,11884,agelanthus,agelanthus guineensis,29,4,1956,120
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00541203,p00541203,7ddf754f-d193-4cc9-b351-99906754a03b,,agelanthus,agelanthus guineensis,29,4,1956,120
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00199948,p00199948,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum,10,7,1949,191
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025514,p025514,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,21,12,1891,355
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025515,p025515,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,22,1,1899,22
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025517,p025517,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,21,7,1900,203
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025530,p025530,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,21,2,1905,52
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025510,p025510,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,21,2,1910,52
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025511,p025511,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,21,4,1913,111
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025518,p025518,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,21,1,1942,21
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025519,p025519,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,21,7,1942,202
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025520,p025520,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,21,7,1942,202
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025522,p025522,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,7,7,1927,188
http://coldb.mnhn.fr/catalognumber/mnhn/p/p025521,p025521,7ddf754f-d193-4cc9-b351-99906754a03b,,ageratum,ageratum conyzoides,7,7,1927,188
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00337824,p00337824,7ddf754f-d193-4cc9-b351-99906754a03b,,agrostophyllum,agrostophyllum papuanum,21,1,1902,21
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853443,p00853443,7ddf754f-d193-4cc9-b351-99906754a03b,,aidia,aidia genipiflora,14,11,2012,319
urn:catalog:mo:tropicos:100566484,100566484,7ddf754f-d193-4cc9-b351-99906754a03b,lerat 115,aidia,aidia genipiflora,14,11,2012,319
urn:catalog:mo:tropicos:100566471,100566471,7ddf754f-d193-4cc9-b351-99906754a03b,lerat 102,aidia,aidia genipiflora,11,12,2012,346
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853920,p00853920,7ddf754f-d193-4cc9-b351-99906754a03b,,aidia,aidia genipiflora,3,7,2012,185
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853394,p00853394,7ddf754f-d193-4cc9-b351-99906754a03b,,aidia,aidia genipiflora,12,11,2012,317
https://data.biodiversitydata.nl/naturalis/specimen/wag.1328535,wag.1328535,7ddf754f-d193-4cc9-b351-99906754a03b,"sonké, b",aidia,aidia ochroleuca,15,8,2001,227
https://data.biodiversitydata.nl/naturalis/specimen/wag.1328536,wag.1328536,7ddf754f-d193-4cc9-b351-99906754a03b,"sonké, b",aidia,aidia ochroleuca,15,8,2001,227
http://coldb.mnhn.fr/catalognumber/mnhn/p/p016273,p016273,7ddf754f-d193-4cc9-b351-99906754a03b,,akeassia,akeassia grangeoides,21,6,1901,172
http://coldb.mnhn.fr/catalognumber/mnhn/p/p016276,p016276,7ddf754f-d193-4cc9-b351-99906754a03b,,akeassia,akeassia grangeoides,21,6,1907,172
http://coldb.mnhn.fr/catalognumber/mnhn/p/p016275,p016275,7ddf754f-d193-4cc9-b351-99906754a03b,,akeassia,akeassia grangeoides,21,6,1907,172
http://coldb.mnhn.fr/catalognumber/mnhn/p/p04552634,p04552634,7ddf754f-d193-4cc9-b351-99906754a03b,,alangium,alangium villosum,25,2,1926,56
urn:catalog:mo:tropicos:101115819,101115819,7ddf754f-d193-4cc9-b351-99906754a03b,parmentier 13,albertisia,albertisia glabra,27,5,1999,147
https://data.biodiversitydata.nl/naturalis/specimen/wag.1952439,wag.1952439,7ddf754f-d193-4cc9-b351-99906754a03b,"quiroz-villarreal, dk",albertisia,albertisia villosa,30,7,2012,212
urn:catalog:mo:tropicos:101199707,101199707,6cfd67d6-4f9b-400b-8549-1933ac27936f,transects 376,albizia,albizia adianthifolia,20,10,2019,293
urn:catalog:mo:tropicos:101199760,101199760,6cfd67d6-4f9b-400b-8549-1933ac27936f,transects 429,albizia,albizia adianthifolia,22,10,2019,295
urn:catalog:mo:tropicos:101199454,101199454,6cfd67d6-4f9b-400b-8549-1933ac27936f,transects 124,albizia,albizia adianthifolia,10,2,2019,41
urn:catalog:mo:tropicos:101199596,101199596,,transects 265,albizia,albizia dinklagei (harms) harms,16,10,2019,289
urn:catalog:mo:tropicos:101199597,101199597,7ddf754f-d193-4cc9-b351-99906754a03b,transects 266,albizia,albizia zygia,16,10,2019,289
urn:catalog:mo:tropicos:101199724,101199724,7ddf754f-d193-4cc9-b351-99906754a03b,transects 393,albizia,albizia zygia,21,10,2019,294
urn:catalog:mo:tropicos:101199762,101199762,7ddf754f-d193-4cc9-b351-99906754a03b,transects 431,albizia,albizia zygia,22,10,2019,295
urn:catalog:mo:tropicos:101200472,101200472,7ddf754f-d193-4cc9-b351-99906754a03b,transects 1056,albizia,albizia zygia,20,2,2020,51
urn:catalog:mo:tropicos:101199469,101199469,7ddf754f-d193-4cc9-b351-99906754a03b,transects 139,albizia,albizia zygia,10,2,2019,41
http://coldb.mnhn.fr/catalognumber/mnhn/p/p01192238,p01192238,7ddf754f-d193-4cc9-b351-99906754a03b,,albizia,albizia zygia,9,3,1949,68
https://data.biodiversitydata.nl/naturalis/specimen/wag.1196924,wag.1196924,7ddf754f-d193-4cc9-b351-99906754a03b,"quiroz-villarreal, dk",alchornea,alchornea cordifolia,30,7,2012,212
https://data.biodiversitydata.nl/naturalis/specimen/wag.1196923,wag.1196923,7ddf754f-d193-4cc9-b351-99906754a03b,"quiroz-villarreal, dk",alchornea,alchornea cordifolia,30,7,2012,212
https://data.biodiversitydata.nl/naturalis/specimen/wag.1196925,wag.1196925,7ddf754f-d193-4cc9-b351-99906754a03b,"quiroz-villarreal, dk",alchornea,alchornea cordifolia,30,7,2012,212
https://data.biodiversitydata.nl/naturalis/specimen/wag.1196922,wag.1196922,7ddf754f-d193-4cc9-b351-99906754a03b,"quiroz-villarreal, dk",alchornea,alchornea cordifolia,30,7,2012,212
urn:catalog:mo:tropicos:100463794,100463794,7ddf754f-d193-4cc9-b351-99906754a03b,mas 1177,alchornea,alchornea cordifolia,2,5,2012,123
urn:catalog:mo:tropicos:101199564,101199564,7ddf754f-d193-4cc9-b351-99906754a03b,transects 233,alchornea,alchornea floribunda,16,10,2019,289
urn:catalog:mo:tropicos:100566771,100566771,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11573,alchornea,alchornea floribunda,24,10,2012,298
urn:catalog:mo:tropicos:100427216,100427216,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11092,alchornea,alchornea floribunda,15,9,2011,258
urn:catalog:mo:tropicos:100427256,100427256,7ddf754f-d193-4cc9-b351-99906754a03b,jongkind 11132,alchornea,alchornea floribunda,20,9,2011,263
urn:catalog:mo:tropicos:100434009,100434009,7ddf754f-d193-4cc9-b351-99906754a03b,diabaté 992,alchornea,alchornea floribunda,10,7,2011,191
urn:catalog:mo:tropicos:100428556,100428556,7ddf754f-d193-4cc9-b351-99906754a03b,bidault 174,alchornea,alchornea floribunda,10,9,2011,253
urn:catalog:mo:tropicos:100463543,100463543,7ddf754f-d193-4cc9-b351-99906754a03b,mas 1159,alchornea,alchornea floribunda,2,3,2012,62
urn:catalog:mo:tropicos:100463807,100463807,7ddf754f-d193-4cc9-b351-99906754a03b,mas 1190,alchornea,alchornea floribunda,2,5,2012,123
urn:catalog:mo:tropicos:100463851,100463851,7ddf754f-d193-4cc9-b351-99906754a03b,mas 1208,alchornea,alchornea floribunda,2,9,2012,246
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853766,p00853766,7ddf754f-d193-4cc9-b351-99906754a03b,,alchornea,alchornea floribunda,7,10,2011,280
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853487,p00853487,7ddf754f-d193-4cc9-b351-99906754a03b,,alchornea,alchornea hirtella,9,10,2011,282
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853466,p00853466,7ddf754f-d193-4cc9-b351-99906754a03b,,alchornea,alchornea hirtella,10,10,2011,283
urn:catalog:mo:tropicos:100431342,100431342,7ddf754f-d193-4cc9-b351-99906754a03b,bilivogui 92,alchornea,alchornea hirtella glabrata,10,10,2011,283
urn:catalog:mo:tropicos:101199583,101199583,7ddf754f-d193-4cc9-b351-99906754a03b,transects 252,alchornea,alchornea latifolia,16,10,2019,289
https://data.biodiversitydata.nl/naturalis/specimen/wag.1582935,wag.1582935,7ddf754f-d193-4cc9-b351-99906754a03b,"bilivogui, d",alectra,alectra sessiliflora,15,10,2011,288
urn:catalog:mo:tropicos:100429903,100429903,7ddf754f-d193-4cc9-b351-99906754a03b,bilivogui 125,alectra,alectra sessiliflora,15,10,2011,288
urn:catalog:mo:tropicos:100566369,100566369,7ddf754f-d193-4cc9-b351-99906754a03b,lerat 1,alectra,alectra sessiliflora,25,10,2012,299
urn:catalog:mo:tropicos:100566238,100566238,7ddf754f-d193-4cc9-b351-99906754a03b,mas 1499,alectra,alectra sessiliflora,26,10,2012,300
urn:catalog:mo:tropicos:100433770,100433770,7ddf754f-d193-4cc9-b351-99906754a03b,diabaté 965,alectra,alectra sessiliflora,10,5,2011,130
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00924408,p00924408,7ddf754f-d193-4cc9-b351-99906754a03b,,aleurites,aleurites,9,12,1961,343
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00924409,p00924409,7ddf754f-d193-4cc9-b351-99906754a03b,,aleurites,aleurites,9,12,1961,343
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00924635,p00924635,7ddf754f-d193-4cc9-b351-99906754a03b,,allamanda,allamanda nobilis,15,11,1961,319
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00924636,p00924636,7ddf754f-d193-4cc9-b351-99906754a03b,,allamanda,allamanda nobilis,15,11,1961,319
urn:catalog:mo:tropicos:101200662,101200662,7ddf754f-d193-4cc9-b351-99906754a03b,transects 1025 bis,allanblackia,allanblackia floribunda,2,11,2020,307
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355349,p00355349,7ddf754f-d193-4cc9-b351-99906754a03b,,allophylus,allophylus,16,6,1897,167
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143638,p02143638,7ddf754f-d193-4cc9-b351-99906754a03b,,allophylus,allophylus,23,4,1956,114
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143639,p02143639,7ddf754f-d193-4cc9-b351-99906754a03b,,allophylus,allophylus,3,6,1949,154
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355346,p00355346,6cfd67d6-4f9b-400b-8549-1933ac27936f,,allophylus,allophylus africanus,16,6,1897,167
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02143637,p02143637,6cfd67d6-4f9b-400b-8549-1933ac27936f,,allophylus,allophylus africanus,25,6,1949,176
urn:catalog:mo:tropicos:101199752,101199752,6cfd67d6-4f9b-400b-8549-1933ac27936f,transects 421,allophylus,allophylus africanus,22,10,2019,295
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00853924,p00853924,6cfd67d6-4f9b-400b-8549-1933ac27936f,,allophylus,allophylus africanus,3,7,2012,185
