dwc:catalogNumber,dwc:occurrenceID,dwc:recordNumber,dwc:genus,species,Day,Month,Year,Day.of.the.year
3293629,http://n2t.net/ark:/65665/38c007dc8-f1c3-4aa5-8b08-07a7807a0a2a,2307,jasminum,jasminum didymum,7,6,1976,159
3293629,http://n2t.net/ark:/65665/38c007dc8-f1c3-4aa5-8b08-07a7807a0a2a,2307,jasminum,jasminum didymum,7,6,1976,159
601452,2cc3f5ff-e663-4ca9-a282-1c0d22f71a8b,collector number: 2307,jasminum,jasminum didymum,6,7,1976,188
601452,2cc3f5ff-e663-4ca9-a282-1c0d22f71a8b,collector number: 2307,jasminum,jasminum didymum,6,7,1976,188
604087,565ea575-1360-4c0e-bf1d-e7d33da2ff38,collector number: 61032,jasminum,jasminum officinale,15,7,1981,196
604087,565ea575-1360-4c0e-bf1d-e7d33da2ff38,collector number: 61032,jasminum,jasminum officinale,15,7,1981,196
3388584,http://n2t.net/ark:/65665/334053188-6bdf-4cef-b668-4d5186b09f4f,61031,jatropha,jatropha integerrima,15,7,1981,196
3388584,http://n2t.net/ark:/65665/334053188-6bdf-4cef-b668-4d5186b09f4f,61031,jatropha,jatropha integerrima,15,7,1981,196
601496,a1074a92-0cf5-4ae7-8476-16248e77d99d,collector number: 9906,juniperus,juniperus,18,10,1989,291
601496,a1074a92-0cf5-4ae7-8476-16248e77d99d,collector number: 9906,juniperus,juniperus,18,10,1989,291
127618,b621a3d7-0708-40e7-a6d3-c97358425054,collector number: 105,justicia,justicia betonica,19,7,1967,200
127618,b621a3d7-0708-40e7-a6d3-c97358425054,collector number: 105,justicia,justicia betonica,19,7,1967,200
2921516,http://n2t.net/ark:/65665/3da4b1bca-85e1-4e9b-9d05-1dbc28404a5a,105,justicia,justicia betonica,19,7,1967,200
2921516,http://n2t.net/ark:/65665/3da4b1bca-85e1-4e9b-9d05-1dbc28404a5a,105,justicia,justicia betonica,19,7,1967,200
174775,2e41b3d4-3daa-4722-8be5-c36df675de9d,collector number: 221,kadua,kadua romanzoffiensis,30,12,1921,364
174775,2e41b3d4-3daa-4722-8be5-c36df675de9d,collector number: 221,kadua,kadua romanzoffiensis,30,12,1921,364
2921569,http://n2t.net/ark:/65665/320e9f2ae-35c8-4fc4-999e-76bcdf4756c5,39,kalanchoe,kalanchoe pinnata,20,6,1967,171
2921569,http://n2t.net/ark:/65665/320e9f2ae-35c8-4fc4-999e-76bcdf4756c5,39,kalanchoe,kalanchoe pinnata,20,6,1967,171
,http://specimens.kew.org/herbarium/k000793768,13694,kania,kania urdanetensis,1,9,1912,245
,http://specimens.kew.org/herbarium/k000793768,13694,kania,kania urdanetensis,1,9,1912,245
22295,ee3a4024-a1d0-43c3-b5c9-ec6e80665b34,collector number: 80,kyllinga,kyllinga nemoralis,1,7,1967,182
22295,ee3a4024-a1d0-43c3-b5c9-ec6e80665b34,collector number: 80,kyllinga,kyllinga nemoralis,1,7,1967,182
3186954,http://n2t.net/ark:/65665/376c4b3d2-4a4e-472b-aa79-fb82fcbb402c,61012,lablab,lablab purpureus,15,7,1981,196
3186954,http://n2t.net/ark:/65665/376c4b3d2-4a4e-472b-aa79-fb82fcbb402c,61012,lablab,lablab purpureus,15,7,1981,196
607448,67226f2d-f8fd-41f2-8b0b-01f0b5722cce,collector number: 61012,lablab,lablab purpureus,15,7,1981,196
607448,67226f2d-f8fd-41f2-8b0b-01f0b5722cce,collector number: 61012,lablab,lablab purpureus,15,7,1981,196
10241,36ae5162-2721-450f-8016-d9c3f2299552,collector number: 409,lantana,lantana camara,23,1,1960,23
10241,36ae5162-2721-450f-8016-d9c3f2299552,collector number: 409,lantana,lantana camara,23,1,1960,23
22326,2f3f1c46-06ab-4790-8526-8ff2073858bf,collector number: 42,lantana,lantana camara,20,6,1967,171
22326,2f3f1c46-06ab-4790-8526-8ff2073858bf,collector number: 42,lantana,lantana camara,20,6,1967,171
493169,a083d46c-510e-4f61-bcbd-caebca1bf8d3,collector number: 2209,lantana,lantana camara,29,12,1981,363
493169,a083d46c-510e-4f61-bcbd-caebca1bf8d3,collector number: 2209,lantana,lantana camara,29,12,1981,363
574240,c53294c3-a739-4e54-8285-2be05bf236ce,collector number: 5016,lantana,lantana camara,20,8,1983,232
574240,c53294c3-a739-4e54-8285-2be05bf236ce,collector number: 5016,lantana,lantana camara,20,8,1983,232
634371,a5c35e7d-7745-49e0-b4c7-daa6b3c3fae2,collector number: 110,lantana,lantana camara,19,6,1991,170
634371,a5c35e7d-7745-49e0-b4c7-daa6b3c3fae2,collector number: 110,lantana,lantana camara,19,6,1991,170
634313,5efaac4d-31d6-4ded-ac86-f35318ae6205,collector number: 200,lantana,lantana camara,20,6,1991,171
634313,5efaac4d-31d6-4ded-ac86-f35318ae6205,collector number: 200,lantana,lantana camara,20,6,1991,171
635503,545fada7-48f3-4840-9d8b-9c7569819d21,collector number: 312,lantana,lantana camara,22,6,1991,173
635503,545fada7-48f3-4840-9d8b-9c7569819d21,collector number: 312,lantana,lantana camara,22,6,1991,173
3430744,http://n2t.net/ark:/65665/3ff119b0c-a802-4bff-b7d4-b4db7a6ee0d2,110,lantana,lantana camara,19,6,1991,170
,http://n2t.net/ark:/65665/3eda04b24-2fbe-443a-9e03-8e374450c544,110,lantana,lantana camara,19,6,1991,170
3430744,http://n2t.net/ark:/65665/3ff119b0c-a802-4bff-b7d4-b4db7a6ee0d2,110,lantana,lantana camara,19,6,1991,170
,http://n2t.net/ark:/65665/3eda04b24-2fbe-443a-9e03-8e374450c544,110,lantana,lantana camara,19,6,1991,170
,http://n2t.net/ark:/65665/389620ffd-cf00-43d7-a3da-63e79fd07323,200,lantana,lantana camara,20,6,1991,171
3430745,http://n2t.net/ark:/65665/322378ede-5829-4857-aa23-e4b102988bcd,200,lantana,lantana camara,20,6,1991,171
,http://n2t.net/ark:/65665/389620ffd-cf00-43d7-a3da-63e79fd07323,200,lantana,lantana camara,20,6,1991,171
3430745,http://n2t.net/ark:/65665/322378ede-5829-4857-aa23-e4b102988bcd,200,lantana,lantana camara,20,6,1991,171
3430777,http://n2t.net/ark:/65665/34b87b551-8323-4053-94ae-ec6bbf6fa189,312,lantana,lantana camara,22,6,1991,173
,http://n2t.net/ark:/65665/3da1bbbd6-875f-47f8-90eb-b8a7cc851100,312,lantana,lantana camara,22,6,1991,173
3430777,http://n2t.net/ark:/65665/34b87b551-8323-4053-94ae-ec6bbf6fa189,312,lantana,lantana camara,22,6,1991,173
,http://n2t.net/ark:/65665/3da1bbbd6-875f-47f8-90eb-b8a7cc851100,312,lantana,lantana camara,22,6,1991,173
492568,7024e4c7-5b3d-4fd7-b009-b66af40a4d9b,collector number: 4716,lantana,lantana camara,8,8,1983,220
492568,7024e4c7-5b3d-4fd7-b009-b66af40a4d9b,collector number: 4716,lantana,lantana camara,8,8,1983,220
3430742,http://n2t.net/ark:/65665/3c0a94c12-bfa0-40b2-89b3-337a29a4df96,2209,lantana,lantana camara,29,12,1981,363
3430742,http://n2t.net/ark:/65665/3c0a94c12-bfa0-40b2-89b3-337a29a4df96,2209,lantana,lantana camara,29,12,1981,363
647963,878e46a6-25cd-45a1-a126-ada7d1e65249,collector number: 60996,lantana,lantana montevidensis,15,7,1981,196
578670,1b20475e-c035-400c-b679-d09a5c56b2de,collector number: 60996,lantana,lantana montevidensis,15,7,1981,196
rsa0140942,846f186e-95fa-4b2a-8038-52c133a69795,60996,lantana,lantana montevidensis,15,7,1981,196
647963,878e46a6-25cd-45a1-a126-ada7d1e65249,collector number: 60996,lantana,lantana montevidensis,15,7,1981,196
578670,1b20475e-c035-400c-b679-d09a5c56b2de,collector number: 60996,lantana,lantana montevidensis,15,7,1981,196
rsa0140942,846f186e-95fa-4b2a-8038-52c133a69795,60996,lantana,lantana montevidensis,15,7,1981,196
3430741,http://n2t.net/ark:/65665/37c85bb7b-2fb0-4bd7-bd5d-7c0328a6fbfa,60996,lantana,lantana montevidensis,15,7,1981,196
3430741,http://n2t.net/ark:/65665/37c85bb7b-2fb0-4bd7-bd5d-7c0328a6fbfa,60996,lantana,lantana montevidensis,15,7,1981,196
693927,6145400e-17f1-4c8f-a6dd-d51a50aaf923,collector number: ia 12214,laurencia,laurencia,1,1,1974,1
693927,6145400e-17f1-4c8f-a6dd-d51a50aaf923,collector number: ia 12214,laurencia,laurencia,1,1,1974,1
pc0734090,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734090,,lejeunea,lejeunea anisophylla,3,6,2009,154
pc0734090,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734090,,lejeunea,lejeunea anisophylla,3,6,2009,154
pc0734094,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734094,,lejeunea,lejeunea anisophylla,4,6,2009,155
pc0734094,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734094,,lejeunea,lejeunea anisophylla,4,6,2009,155
pc0734095,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734095,,lejeunea,lejeunea anisophylla,8,6,2009,159
pc0734095,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734095,,lejeunea,lejeunea anisophylla,8,6,2009,159
pc0734093,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734093,,lejeunea,lejeunea anisophylla,9,6,2009,160
pc0734093,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734093,,lejeunea,lejeunea anisophylla,9,6,2009,160
pc0734076,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734076,,lejeunea,lejeunea anisophylla,11,6,2009,162
pc0734076,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734076,,lejeunea,lejeunea anisophylla,11,6,2009,162
150645,97c27ce6-e74a-4ce4-9f5d-9511970ede9b,collector number: 123,leonurus,leonurus sibiricus,25,7,1967,206
150645,97c27ce6-e74a-4ce4-9f5d-9511970ede9b,collector number: 123,leonurus,leonurus sibiricus,25,7,1967,206
pc0734091,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734091,,lepicolea,lepicolea rara,17,9,2008,261
pc0734091,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734091,,lepicolea,lepicolea rara,17,9,2008,261
18281,9b8eed58-3f95-46ab-b80e-6efbaeac9f34,collector number: 5410,lepidium,lepidium bidentatum,20,2,1931,51
18281,9b8eed58-3f95-46ab-b80e-6efbaeac9f34,collector number: 5410,lepidium,lepidium bidentatum,20,2,1931,51
547521,93b23759-2336-4b67-b36c-27998cf290ab,collector number: 8240,lepidium,lepidium bidentatum,28,4,1987,118
547521,93b23759-2336-4b67-b36c-27998cf290ab,collector number: 8240,lepidium,lepidium bidentatum,28,4,1987,118
634370,e93f31d7-5c45-4644-add5-9d3b437ae281,collector number: 109,lepidium,lepidium bidentatum,19,6,1991,170
634370,e93f31d7-5c45-4644-add5-9d3b437ae281,collector number: 109,lepidium,lepidium bidentatum,19,6,1991,170
3445787,http://n2t.net/ark:/65665/3bd949b12-ea6f-4398-ab10-bed01f8a2065,109,lepidium,lepidium bidentatum,19,6,1991,170
,http://n2t.net/ark:/65665/34a13077d-7dca-4977-9ee6-c8f2710fe3dd,109,lepidium,lepidium bidentatum,19,6,1991,170
3445787,http://n2t.net/ark:/65665/3bd949b12-ea6f-4398-ab10-bed01f8a2065,109,lepidium,lepidium bidentatum,19,6,1991,170
,http://n2t.net/ark:/65665/34a13077d-7dca-4977-9ee6-c8f2710fe3dd,109,lepidium,lepidium bidentatum,19,6,1991,170
134833,cc0e225a-a339-4d1d-a3cf-d7c693faee39,collector number: 526,lepidium,lepidium bidentatum,8,10,1926,281
134833,cc0e225a-a339-4d1d-a3cf-d7c693faee39,collector number: 526,lepidium,lepidium bidentatum,8,10,1926,281
134714,84389dbb-c9f5-4b3b-8a89-f688dc52e041,collector number: 90,lepidium,lepidium bidentatum,9,7,1967,190
134714,84389dbb-c9f5-4b3b-8a89-f688dc52e041,collector number: 90,lepidium,lepidium bidentatum,9,7,1967,190
643381,1006038d-0bae-4434-bf59-b4d1e61a2db2,collector number: 61042,lepinia,lepinia taitensis,16,7,1981,197
643381,1006038d-0bae-4434-bf59-b4d1e61a2db2,collector number: 61042,lepinia,lepinia taitensis,16,7,1981,197
492801,b1b88dc5-0371-426f-99f7-1d5cf12944bc,collector number: 2226,lepinia,lepinia taitensis,29,12,1981,363
492801,b1b88dc5-0371-426f-99f7-1d5cf12944bc,collector number: 2226,lepinia,lepinia taitensis,29,12,1981,363
586122,5200398c-b049-4804-9042-d5395332835b,collector number: 63674,lepinia,lepinia taitensis,22,7,1982,203
586122,5200398c-b049-4804-9042-d5395332835b,collector number: 63674,lepinia,lepinia taitensis,22,7,1982,203
660301,6cfe7707-87c7-4b3f-b0c0-2838eeff0509,collector number: 15071,lepinia,lepinia taitensis,29,9,1995,272
660301,6cfe7707-87c7-4b3f-b0c0-2838eeff0509,collector number: 15071,lepinia,lepinia taitensis,29,9,1995,272
3192447,http://n2t.net/ark:/65665/3e995e05e-8f39-4207-8a72-15d7ec88fdd3,63674,lepinia,lepinia taitensis,22,7,1982,203
3192447,http://n2t.net/ark:/65665/3e995e05e-8f39-4207-8a72-15d7ec88fdd3,63674,lepinia,lepinia taitensis,22,7,1982,203
,http://n2t.net/ark:/65665/32e17e0a9-72a3-40de-a5a9-134963f9d3f2,15071,lepinia,lepinia taitensis,29,9,1995,272
,http://n2t.net/ark:/65665/36e41f847-706f-49c6-927f-6651de57bcc4,15071,lepinia,lepinia taitensis,29,9,1995,272
3366142,http://n2t.net/ark:/65665/3f095e433-4888-484a-b16f-2188432d7ec3,15071,lepinia,lepinia taitensis,29,9,1995,272
,http://n2t.net/ark:/65665/33dab81aa-cd5d-48bf-a7c3-51e8e77a7ea0,15071,lepinia,lepinia taitensis,29,9,1995,272
,http://n2t.net/ark:/65665/32e17e0a9-72a3-40de-a5a9-134963f9d3f2,15071,lepinia,lepinia taitensis,29,9,1995,272
,http://n2t.net/ark:/65665/36e41f847-706f-49c6-927f-6651de57bcc4,15071,lepinia,lepinia taitensis,29,9,1995,272
3366142,http://n2t.net/ark:/65665/3f095e433-4888-484a-b16f-2188432d7ec3,15071,lepinia,lepinia taitensis,29,9,1995,272
,http://n2t.net/ark:/65665/33dab81aa-cd5d-48bf-a7c3-51e8e77a7ea0,15071,lepinia,lepinia taitensis,29,9,1995,272
l.3718057,https://data.biodiversitydata.nl/naturalis/specimen/l.3718057,"fosberg, fr  61042",lepinia,lepinia taitensis,16,7,1981,197
l.3718057,https://data.biodiversitydata.nl/naturalis/specimen/l.3718057,"fosberg, fr  61042",lepinia,lepinia taitensis,16,7,1981,197
s-p-11113,s:vascularplants:s-p-11113,,lepisorus,lepisorus longifolius,8,7,1927,189
s-p-11113,s:vascularplants:s-p-11113,,lepisorus,lepisorus longifolius,8,7,1927,189
553707,5dc85f3f-7175-450a-ba21-5c30035a48f0,collector number: 7994,leptecophylla,leptecophylla tameiameiae,23,10,1986,296
553707,5dc85f3f-7175-450a-ba21-5c30035a48f0,collector number: 7994,leptecophylla,leptecophylla tameiameiae,23,10,1986,296
22368,9fd904ae-1237-4167-b68c-de40366c4f01,collector number: 170,leptecophylla,leptecophylla tameiameiae,6,8,1967,218
22368,9fd904ae-1237-4167-b68c-de40366c4f01,collector number: 170,leptecophylla,leptecophylla tameiameiae,6,8,1967,218
pc0734092,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734092,,leptolejeunea,leptolejeunea,9,6,2009,160
pc0734092,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734092,,leptolejeunea,leptolejeunea,9,6,2009,160
canb 778652.1,b6f4b1b4-9627-461f-9e87-915f5a286a82,20988,leptolejeunea,leptolejeunea epiphylla,17,7,1975,198
canb 778652.1,b6f4b1b4-9627-461f-9e87-915f5a286a82,20988,leptolejeunea,leptolejeunea epiphylla,17,7,1975,198
canb 778653.1,7fee5b1d-a99e-450d-9975-53e02389ca19,21075,leptolejeunea,leptolejeunea epiphylla,22,7,1975,203
canb 778653.1,7fee5b1d-a99e-450d-9975-53e02389ca19,21075,leptolejeunea,leptolejeunea epiphylla,22,7,1975,203
pc0734077,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734077,,leptolejeunea,leptolejeunea epiphylla,11,6,2009,162
pc0734077,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734077,,leptolejeunea,leptolejeunea epiphylla,11,6,2009,162
canb 778659.1,046b7c7a-947a-4457-b644-2d14cb74ee7c,20938,leptolejeunea,leptolejeunea maculata,8,7,1975,189
canb 778660.1,44f0432f-a77e-4010-b585-6bf36d461005,20939,leptolejeunea,leptolejeunea maculata,8,7,1975,189
canb 778659.1,046b7c7a-947a-4457-b644-2d14cb74ee7c,20938,leptolejeunea,leptolejeunea maculata,8,7,1975,189
canb 778660.1,44f0432f-a77e-4010-b585-6bf36d461005,20939,leptolejeunea,leptolejeunea maculata,8,7,1975,189
pc0734088,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734088,,leptolejeunea,leptolejeunea maculata,8,6,2009,159
pc0734088,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734088,,leptolejeunea,leptolejeunea maculata,8,6,2009,159
pc0734087,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734087,,leptolejeunea,leptolejeunea maculata,12,6,2009,163
pc0734087,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734087,,leptolejeunea,leptolejeunea maculata,12,6,2009,163
547834,60c0c13c-8ebd-445f-b5fc-60bcf913a571,collector number: 8222,lepturus,lepturus repens,28,4,1987,118
547834,60c0c13c-8ebd-445f-b5fc-60bcf913a571,collector number: 8222,lepturus,lepturus repens,28,4,1987,118
635914,64808250-185b-4ae4-a6f6-cd6f7efd7bd0,collector number: 247,lepturus,lepturus repens,25,6,1990,176
635914,64808250-185b-4ae4-a6f6-cd6f7efd7bd0,collector number: 247,lepturus,lepturus repens,25,6,1990,176
635903,55b49bb1-81f7-4cd6-afd6-771ca9ab5da2,collector number: 127,lepturus,lepturus repens,19,6,1991,170
635903,55b49bb1-81f7-4cd6-afd6-771ca9ab5da2,collector number: 127,lepturus,lepturus repens,19,6,1991,170
635500,514034d6-cc12-4674-b672-1cee330150b1,collector number: 321,lepturus,lepturus repens,23,6,1991,174
635500,514034d6-cc12-4674-b672-1cee330150b1,collector number: 321,lepturus,lepturus repens,23,6,1991,174
,http://n2t.net/ark:/65665/3d9ab3d41-1d82-40aa-b11c-23d89b3faca7,127,lepturus,lepturus repens,19,6,1991,170
3382228,http://n2t.net/ark:/65665/300c63229-5d33-4096-91a8-55985be32f54,127,lepturus,lepturus repens,19,6,1991,170
,http://n2t.net/ark:/65665/3d9ab3d41-1d82-40aa-b11c-23d89b3faca7,127,lepturus,lepturus repens,19,6,1991,170
3382228,http://n2t.net/ark:/65665/300c63229-5d33-4096-91a8-55985be32f54,127,lepturus,lepturus repens,19,6,1991,170
,http://n2t.net/ark:/65665/368f3b492-b70d-424d-9fd4-1660045dafee,321,lepturus,lepturus repens,23,6,1991,174
3382235,http://n2t.net/ark:/65665/343a9b9a4-c47d-44bc-9c44-cfca0ab97247,321,lepturus,lepturus repens,23,6,1991,174
,http://n2t.net/ark:/65665/368f3b492-b70d-424d-9fd4-1660045dafee,321,lepturus,lepturus repens,23,6,1991,174
3382235,http://n2t.net/ark:/65665/343a9b9a4-c47d-44bc-9c44-cfca0ab97247,321,lepturus,lepturus repens,23,6,1991,174
,http://n2t.net/ark:/65665/3dd5262a6-59af-45c2-9b97-7efbae11be9e,247,lepturus,lepturus repens,25,6,1990,176
3382236,http://n2t.net/ark:/65665/35b099122-0c59-4de8-b1eb-e3b38d5f8a43,247,lepturus,lepturus repens,25,6,1990,176
,http://n2t.net/ark:/65665/3dd5262a6-59af-45c2-9b97-7efbae11be9e,247,lepturus,lepturus repens,25,6,1990,176
3382236,http://n2t.net/ark:/65665/35b099122-0c59-4de8-b1eb-e3b38d5f8a43,247,lepturus,lepturus repens,25,6,1990,176
749998,8bb781e1-2cea-4940-a6db-5ac75ab2daa7,collector number: 2204,leucaena,leucaena insularum,28,12,1981,362
749998,8bb781e1-2cea-4940-a6db-5ac75ab2daa7,collector number: 2204,leucaena,leucaena insularum,28,12,1981,362
154885,b0ac35bb-1708-411b-b991-68b7ae5812da,collector number: 117,leucaena,leucaena leucocephala,22,2,1967,53
154885,b0ac35bb-1708-411b-b991-68b7ae5812da,collector number: 117,leucaena,leucaena leucocephala,22,2,1967,53
150691,3e89c5dd-4b82-4d7c-a154-91cd83164f8b,collector number: 523,leucas,leucas decemdentata,8,10,1926,281
150691,3e89c5dd-4b82-4d7c-a154-91cd83164f8b,collector number: 523,leucas,leucas decemdentata,8,10,1926,281
nsw 886582,d23533be-24eb-4b35-8b4c-e3a449efdca9,s.n.,leucomium,leucomium debile,9,11,1900,314
nsw 886582,d23533be-24eb-4b35-8b4c-e3a449efdca9,s.n.,leucomium,leucomium debile,9,11,1900,314
14879,b587cfae-fa2f-11e2-a92b-005056000560,92946,,leucophanes octoblepharoides,18,5,1998,138
14879,b587cfae-fa2f-11e2-a92b-005056000560,92946,,leucophanes octoblepharoides,18,5,1998,138
3639217,http://n2t.net/ark:/65665/329daf990-6a4a-4b9e-b60c-85873ddddbd1,63657,lindsaea,lindsaea sp.,21,7,1982,202
3639217,http://n2t.net/ark:/65665/329daf990-6a4a-4b9e-b60c-85873ddddbd1,63657,lindsaea,lindsaea sp.,21,7,1982,202
3633290,http://n2t.net/ark:/65665/3dd42346d-e24b-4306-b8c1-3d090b50b0ef,2320,lindsaea,lindsaea sp.,7,7,1976,189
3633290,http://n2t.net/ark:/65665/3dd42346d-e24b-4306-b8c1-3d090b50b0ef,2320,lindsaea,lindsaea sp.,7,7,1976,189
583319,abb05786-cac8-4e1f-8891-9f8b3706b042,collector number: s.n.,liparis,liparis clypeolum,20,9,1988,264
583319,abb05786-cac8-4e1f-8891-9f8b3706b042,collector number: s.n.,liparis,liparis clypeolum,20,9,1988,264
290059,99676c01-cd71-4ced-b2f4-5bce708bc9a7,,lomagramma,lomagramma sorbifolia,18,2,1931,49
290059,99676c01-cd71-4ced-b2f4-5bce708bc9a7,,lomagramma,lomagramma sorbifolia,18,2,1931,49
772947,ec7b412f-1786-46ea-ba70-7e2f0d904040,collector number: 61045,lomariopsis,lomariopsis brackenridgei,16,7,1981,197
772947,ec7b412f-1786-46ea-ba70-7e2f0d904040,collector number: 61045,lomariopsis,lomariopsis brackenridgei,16,7,1981,197
492727,18bde5b0-977b-42f0-a527-82692072dcb6,collector number: 4874,lomariopsis,lomariopsis brackenridgei,13,8,1983,225
492728,a4563736-ea0f-4c45-8bad-a80e9fcb9179,collector number: 4874,lomariopsis,lomariopsis brackenridgei,13,8,1983,225
492727,18bde5b0-977b-42f0-a527-82692072dcb6,collector number: 4874,lomariopsis,lomariopsis brackenridgei,13,8,1983,225
492728,a4563736-ea0f-4c45-8bad-a80e9fcb9179,collector number: 4874,lomariopsis,lomariopsis brackenridgei,13,8,1983,225
3087307,http://n2t.net/ark:/65665/33538c79d-2466-4e0d-93a2-62c06efb6322,4874,lomariopsis,lomariopsis brackenridgei,13,8,1983,225
3087307,http://n2t.net/ark:/65665/33538c79d-2466-4e0d-93a2-62c06efb6322,4874,lomariopsis,lomariopsis brackenridgei,13,8,1983,225
104376,b15d198a-af23-428f-a4cf-9c1995489c06,collector number: 146,lomariopsis,lomariopsis setchellii,5,11,1921,309
104377,c3b75009-4889-43ae-a758-253e47640fc3,collector number: 146,lomariopsis,lomariopsis setchellii,5,11,1921,309
104376,b15d198a-af23-428f-a4cf-9c1995489c06,collector number: 146,lomariopsis,lomariopsis setchellii,5,11,1921,309
104377,c3b75009-4889-43ae-a758-253e47640fc3,collector number: 146,lomariopsis,lomariopsis setchellii,5,11,1921,309
p03267018,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03267018,,lonicera,lonicera,22,7,1982,203
p03267018,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03267018,,lonicera,lonicera,22,7,1982,203
3292145,http://n2t.net/ark:/65665/3b865515e-7412-40ba-94b3-8b9816a08ed0,63677,lonicera,lonicera japonica,22,7,1982,203
3292145,http://n2t.net/ark:/65665/3b865515e-7412-40ba-94b3-8b9816a08ed0,63677,lonicera,lonicera japonica,22,7,1982,203
pc0734089,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734089,,lopholejeunea,lopholejeunea nigricans,13,6,2009,164
pc0734089,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734089,,lopholejeunea,lopholejeunea nigricans,13,6,2009,164
492129,10af6995-2a34-4174-a7a3-32c7c1664ca5,collector number: 2099,ludwigia,ludwigia octovalvis,22,12,1981,356
492129,10af6995-2a34-4174-a7a3-32c7c1664ca5,collector number: 2099,ludwigia,ludwigia octovalvis,22,12,1981,356
3123487,http://n2t.net/ark:/65665/3e244bf4f-cc3f-4647-81c3-f3f664ded319,2099,ludwigia,ludwigia octovalvis,22,12,1981,356
3123487,http://n2t.net/ark:/65665/3e244bf4f-cc3f-4647-81c3-f3f664ded319,2099,ludwigia,ludwigia octovalvis,22,12,1981,356
22310,2b4f2f87-32a1-470c-a8a1-1588ef408705,collector number: 65,ludwigia,ludwigia octovalvis,7,1,1967,7
22310,2b4f2f87-32a1-470c-a8a1-1588ef408705,collector number: 65,ludwigia,ludwigia octovalvis,7,1,1967,7
