dwc:occurrenceID,dwc:recordNumber,dwc:genus,species,Day,Month,Year,Day of the year
https://data.biodiversitydata.nl/naturalis/specimen/wag.1672816,"thomas, dw",tabernaemontana,tabernaemontana penduliflora,3,4,1988,94
http://specimens.kew.org/herbarium/k000093018,3252,talbotiella,talbotiella korupensis,28,2,1984,59
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635743,"burgt, xm van der  601",talbotiella,talbotiella korupensis,29,5,2000,150
https://data.biodiversitydata.nl/naturalis/specimen/wag8000866,"burgt, xm van der  601",talbotiella,talbotiella korupensis,29,5,2000,150
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635742,"burgt, xm van der  601",talbotiella,talbotiella korupensis,29,5,2000,150
http://specimens.kew.org/herbarium/k000023255,629,talbotiella,talbotiella korupensis,28,3,2003,87
https://data.biodiversitydata.nl/naturalis/specimen/wag0115126,"burgt, xm van der",talbotiella,talbotiella korupensis,28,3,2003,87
https://data.biodiversitydata.nl/naturalis/specimen/wag0140179,"burgt, xm van der",talbotiella,talbotiella korupensis,28,3,2003,87
https://data.biodiversitydata.nl/naturalis/specimen/wag0140180,"burgt, xm van der",talbotiella,talbotiella korupensis,28,3,2003,87
https://data.biodiversitydata.nl/naturalis/specimen/wag0143656,"burgt, xm van der",talbotiella,talbotiella korupensis,28,3,2003,87
http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142709,,talbotiella,talbotiella korupensis,28,3,2003,87
urn:catalog:mo:tropicos:98955,thomas 3252,talbotiella,talbotiella korupensis,28,2,1984,59
urn:catalog:mo:tropicos:100717126,van der burgt 629,talbotiella,talbotiella korupensis,28,3,2003,87
urn:catalog:mo:tropicos:99538,thomas 4739,talbotiella,talbotiella korupensis,4,12,1985,338
http://n2t.net/ark:/65665/35b9ab393-9bd9-47b4-b9bf-3f1facddf1ce,4739,talbotiella,talbotiella korupensis,4,12,1985,338
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635748,"thomas, dw  4739",talbotiella,talbotiella korupensis,12,4,1985,102
https://data.biodiversitydata.nl/naturalis/specimen/wag8000859,"burgt, xm van der  s.n.",talbotiella,talbotiella korupensis,1,1,2000,1
http://specimens.kew.org/herbarium/k000023247,708,talbotiella,talbotiella korupensis,8,9,2004,252
https://data.biodiversitydata.nl/naturalis/specimen/wag0204332,"burgt, xm van der",talbotiella,talbotiella korupensis,8,9,2004,252
https://data.biodiversitydata.nl/naturalis/specimen/wag8000871,"burgt, xm van der",talbotiella,talbotiella korupensis,8,9,2004,252
http://specimens.kew.org/herbarium/k000023256,770,talbotiella,talbotiella korupensis,11,10,2005,284
http://specimens.kew.org/herbarium/k000023257,770,talbotiella,talbotiella korupensis,11,10,2005,284
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635746,"burgt, xm van der  770",talbotiella,talbotiella korupensis,11,10,2005,284
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635745,"burgt, xm van der  770",talbotiella,talbotiella korupensis,11,10,2005,284
https://data.biodiversitydata.nl/naturalis/specimen/wag8000873,"burgt, xm van der  770",talbotiella,talbotiella korupensis,11,10,2005,284
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635744,"burgt, xm van der  770",talbotiella,talbotiella korupensis,11,10,2005,284
http://specimens.kew.org/herbarium/k000023262,663,talbotiella,talbotiella velutina,13,3,2004,73
https://data.biodiversitydata.nl/naturalis/specimen/wag8000865,"burgt, xm van der",talbotiella,talbotiella velutina,13,3,2004,73
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635732,"burgt, xm van der",talbotiella,talbotiella velutina,13,3,2004,73
https://data.biodiversitydata.nl/naturalis/specimen/wag0204333,"burgt, xm van der",talbotiella,talbotiella velutina,13,9,2004,257
http://specimens.kew.org/herbarium/k000023248,712,talbotiella,talbotiella velutina,13,11,2004,318
http://specimens.kew.org/herbarium/k000023259,777,talbotiella,talbotiella velutina,15,10,2005,288
https://data.biodiversitydata.nl/naturalis/specimen/wag0204343,"burgt, xm van der",talbotiella,talbotiella velutina,15,10,2005,288
http://specimens.kew.org/herbarium/k000023258,777,talbotiella,talbotiella velutina,15,10,2005,288
https://data.biodiversitydata.nl/naturalis/specimen/wag0204341,"burgt, xm van der",talbotiella,talbotiella velutina,15,10,2005,288
https://data.biodiversitydata.nl/naturalis/specimen/wag0204340,"burgt, xm van der",talbotiella,talbotiella velutina,15,10,2005,288
https://data.biodiversitydata.nl/naturalis/specimen/wag0204342,"burgt, xm van der",talbotiella,talbotiella velutina,15,10,2005,288
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836348,,talbotiella,talbotiella velutina,15,10,2005,288
https://data.biodiversitydata.nl/naturalis/specimen/wag8000872,"burgt, xm van der",talbotiella,talbotiella velutina,15,10,2005,288
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836347,,talbotiella,talbotiella velutina,15,10,2005,288
http://specimens.kew.org/herbarium/k000023260,787,talbotiella,talbotiella velutina,26,10,2005,299
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635733,"burgt, xm van der",talbotiella,talbotiella velutina,26,10,2005,299
http://n2t.net/ark:/65665/3e4e02f90-250f-4771-8fd6-e4d28196133e,777,talbotiella,talbotiella velutina,15,10,2005,288
https://data.biodiversitydata.nl/naturalis/specimen/wag0115125,"burgt, xm van der  619",talbotiella,talbotiella velutina,2,3,2000,62
https://data.biodiversitydata.nl/naturalis/specimen/wag0064076,"burgt, xm van der  610",talbotiella,talbotiella velutina,8,6,2000,160
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635735,"burgt, xm van der  610",talbotiella,talbotiella velutina,8,6,2000,160
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635736,"burgt, xm van der  610",talbotiella,talbotiella velutina,8,6,2000,160
http://specimens.kew.org/herbarium/k000023261,814,talbotiella,talbotiella velutina,5,12,2005,339
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635734,"burgt, xm van der",talbotiella,talbotiella velutina,5,12,2005,339
http://specimens.kew.org/herbarium/k000460339,906,talbotiella,talbotiella velutina,6,3,2007,65
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635739,"burgt, xm van der",talbotiella,talbotiella velutina,6,3,2007,65
urn:catalog:mo:tropicos:137583,thomas 7872,tapura,tapura africana,25,5,1988,146
urn:catalog:mo:tropicos:1814633,sainge 628,tapura,tapura africana,8,5,2000,129
urn:catalog:mo:tropicos:101155081,kenfack 1053,tarenna,tarenna conferta,27,2,1998,58
urn:catalog:mo:tropicos:533078,thomas 4115,tarenna,tarenna eketensis,12,5,1984,133
urn:catalog:mo:tropicos:534942,thomas 4745,tarenna,tarenna eketensis,4,12,1985,338
http://specimens.kew.org/herbarium/k000339753,4745,tarenna,tarenna eketensis,1,4,1985,91
urn:catalog:mo:tropicos:531177,thomas 8101,tarenna,tarenna fusco-flava,6,10,1988,280
urn:catalog:mo:tropicos:101155086,kenfack 1058,tarenna,tarenna gaertn.,3,8,1998,215
urn:catalog:mo:tropicos:101155447,kenfack 1065,tarenna,tarenna grandiflora,3,12,1998,337
https://data.biodiversitydata.nl/naturalis/specimen/wag.1173232,"thomas, dw  3215",tarenna,tarenna lasiorhachis,28,2,1984,59
urn:catalog:mo:tropicos:519161,thomas 3215,tarenna,tarenna lasiorhachis,28,2,1984,59
urn:catalog:mo:tropicos:530020,thomas 4766,tarenna,tarenna lasiorhachis,4,12,1985,338
urn:catalog:mo:tropicos:531148,thomas 5795,tarenna,tarenna lasiorhachis,3,10,1986,276
urn:catalog:mo:tropicos:101155072,kenfack 1039,tarenna,tarenna lasiorhachis,2,9,1998,245
http://specimens.kew.org/herbarium/k000510922,3215,tarenna,tarenna lasiorhachis,3,4,1984,94
https://data.biodiversitydata.nl/naturalis/specimen/wag.1173214,"thomas, dw",tarenna,tarenna lasiorhachis,10,3,1986,69
urn:catalog:mo:tropicos:42404,thomas 3361,tectaria,tectaria barteri c. chr.,24,3,1984,84
urn:catalog:mo:tropicos:42157,thomas 3325,tectaria,tectaria barteri c. chr.,24,3,1984,84
urn:catalog:mo:tropicos:1874,thomas 9982,tectaria,tectaria cav.,22,2,1994,53
a64c7fab-0a99-41fc-a2a1-0f78031638fc,107,tephrosia,tephrosia,13,9,1990,256
urn:catalog:mo:tropicos:305174,thomas 7617,terminalia,terminalia superba,4,3,1988,64
http://specimens.kew.org/herbarium/k000023867,1128,tessmannia,tessmannia,22,2,2008,53
https://data.biodiversitydata.nl/naturalis/specimen/wag.1953029,"burgt, xm van der",tessmannia,tessmannia,22,2,2008,53
http://specimens.kew.org/herbarium/k000023174,1128,tessmannia,tessmannia,22,2,2008,53
https://data.biodiversitydata.nl/naturalis/specimen/wag.1953030,"burgt, xm van der",tessmannia,tessmannia,22,2,2008,53
http://specimens.kew.org/herbarium/k000023244,707,tessmannia,tessmannia,7,9,2004,251
https://data.biodiversitydata.nl/naturalis/specimen/wag.1635878,"burgt, xm van der  730 b",tessmannia,tessmannia bambidiensis,14,1,2005,14
urn:catalog:mo:tropicos:100946164,van der burgt 1128,tessmannia,tessmannia korupensis burgt,22,2,2008,53
urn:catalog:mo:tropicos:100946166,van der burgt 943,tessmannia,tessmannia korupensis burgt,25,5,2007,145
urn:catalog:mo:tropicos:101048759,burgt 707,tessmannia,tessmannia korupensis burgt,9,7,2004,191
77aea5b6-d499-49e9-a992-b5f16a995f86,114,tetraberlinia,tetraberlinia,13,9,1990,256
https://data.biodiversitydata.nl/naturalis/specimen/wag0204348,"burgt, xm van der",tetraberlinia,tetraberlinia bifoliolata,25,8,2004,238
https://data.biodiversitydata.nl/naturalis/specimen/wag0204346,"burgt, xm van der",tetraberlinia,tetraberlinia bifoliolata,14,9,2004,258
https://data.biodiversitydata.nl/naturalis/specimen/wag0204347,"burgt, xm van der",tetraberlinia,tetraberlinia bifoliolata,14,9,2004,258
urn:catalog:mo:tropicos:101048760,burgt 692,tetraberlinia,tetraberlinia bifoliolata,25,8,2004,238
https://data.biodiversitydata.nl/naturalis/specimen/wag8002906,"burgt, xm van der  596",tetraberlinia,tetraberlinia korupensis,17,2,2000,48
https://data.biodiversitydata.nl/naturalis/specimen/wag.1636160,"burgt, xm van der  596",tetraberlinia,tetraberlinia korupensis,17,2,2000,48
https://data.biodiversitydata.nl/naturalis/specimen/wag.1636161,"burgt, xm van der  596",tetraberlinia,tetraberlinia korupensis,17,2,2000,48
https://data.biodiversitydata.nl/naturalis/specimen/wag0110069,"burgt, xm van der  685",tetraberlinia,tetraberlinia korupensis,31,5,2000,152
https://data.biodiversitydata.nl/naturalis/specimen/wag0064078,"burgt, xm van der  613",tetraberlinia,tetraberlinia korupensis,17,6,2000,169
https://data.biodiversitydata.nl/naturalis/specimen/wag8004444,"burgt, xm van der",tetraberlinia,tetraberlinia korupensis,26,6,2004,178
https://data.biodiversitydata.nl/naturalis/specimen/wag0204334,"burgt, xm van der",tetraberlinia,tetraberlinia korupensis,22,12,2004,357
urn:catalog:mo:tropicos:98613,thomas 4119,tetraberlinia,tetraberlinia korupensis,12,5,1984,133
4ffddb8a-6422-4830-a7d0-297af1c90273,4723,tetraberlinia,tetraberlinia korupensis,4,12,1985,338
108e1e1e-2ca1-4bec-bacf-eaf313768cb8,4723,tetraberlinia,tetraberlinia korupensis,4,12,1985,338
urn:catalog:mo:tropicos:99439,thomas 4723,tetraberlinia,tetraberlinia korupensis,4,12,1985,338
http://n2t.net/ark:/65665/3e6a4cfff-5c3b-4b93-aa09-8cae44498341,4723,tetraberlinia,tetraberlinia korupensis,4,12,1985,338
http://n2t.net/ark:/65665/34411f578-28a0-4ee4-8304-79b809848221,4723,tetraberlinia,tetraberlinia korupensis,4,12,1985,338
http://n2t.net/ark:/65665/3fa1c1ca3-fae7-42a9-889d-624386e803fa,596,tetraberlinia,tetraberlinia korupensis,1,8,2000,214
http://specimens.kew.org/herbarium/k000093019,4723,tetraberlinia,tetraberlinia korupensis,12,4,1985,102
https://data.biodiversitydata.nl/naturalis/specimen/wag0044394,"thomas, dw  4723",tetraberlinia,tetraberlinia korupensis,12,4,1985,102
https://data.biodiversitydata.nl/naturalis/specimen/wag0064092,"burgt, xm van der  588",tetraberlinia,tetraberlinia korupensis,2,2,2000,33
https://data.biodiversitydata.nl/naturalis/specimen/wag.1636159,"burgt, xm van der  588",tetraberlinia,tetraberlinia korupensis,2,2,2000,33
https://data.biodiversitydata.nl/naturalis/specimen/wag0064077,"burgt, xm van der  612",tetraberlinia,tetraberlinia korupensis,12,6,2000,164
https://data.biodiversitydata.nl/naturalis/specimen/wag.1636157,"burgt, xm van der  620",tetraberlinia,tetraberlinia korupensis,2,11,2000,307
https://data.biodiversitydata.nl/naturalis/specimen/wag.1636158,"burgt, xm van der  620",tetraberlinia,tetraberlinia korupensis,2,11,2000,307
http://specimens.kew.org/herbarium/k000023235,807,tetracera,tetracera alnifolia,25,11,2005,329
http://specimens.kew.org/herbarium/k000023234,807,tetracera,tetracera alnifolia,25,11,2005,329
https://data.biodiversitydata.nl/naturalis/specimen/wag.1781662,"burgt, xm van der",tetracera,tetracera alnifolia,25,11,2005,329
https://data.biodiversitydata.nl/naturalis/specimen/wag.1781661,"burgt, xm van der",tetracera,tetracera alnifolia,25,11,2005,329
https://data.biodiversitydata.nl/naturalis/specimen/wag.1781663,"burgt, xm van der",tetracera,tetracera alnifolia,25,11,2005,329
urn:catalog:mo:tropicos:194989,thomas 4582,tetracera,tetracera alnifolia alnifolia,27,3,1985,86
http://specimens.kew.org/herbarium/k000105521,4332,tetracera,tetracera eriantha,24,1,1985,24
http://n2t.net/ark:/65665/30a48f33d-0a35-4493-b7e6-99d1c3297896,4332,tetracera,tetracera eriantha,24,1,1985,24
f9c501bc-959e-4572-a6fa-0e3cb2ff384b,,tetrapleura,tetrapleura tetraptera,21,4,1990,111
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338251,"harris, dj  2504",tetrorchidium,tetrorchidium oppositifolium,14,9,1990,257
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338249,"thomas, dw  9973",tetrorchidium,tetrorchidium oppositifolium,16,2,1994,47
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338250,"thomas, dw  9975",tetrorchidium,tetrorchidium oppositifolium,16,2,1994,47
urn:catalog:mo:tropicos:139298,harris 2679,tetrorchidium,tetrorchidium oppositifolium,15,1,1991,15
urn:catalog:mo:tropicos:153057,thomas 9973,tetrorchidium,tetrorchidium oppositifolium,16,2,1994,47
urn:catalog:mo:tropicos:153071,thomas 9975,tetrorchidium,tetrorchidium oppositifolium,16,2,1994,47
urn:catalog:mo:tropicos:139266,harris 2504,tetrorchidium,tetrorchidium oppositifolium,14,9,1990,257
urn:catalog:mo:tropicos:144424,thomas 7511,tetrorchidium,tetrorchidium oppositifolium,4,1,1988,4
http://specimens.kew.org/herbarium/k000180936,7511,tetrorchidium,tetrorchidium oppositifolium,1,4,1988,92
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338254,"thomas, dw",tetrorchidium,tetrorchidium oppositifolium,1,4,1988,92
9cba8a07-7307-4879-b3c2-ca3fc012cd22,102,thaumatococcus,thaumatococcus daniellii,13,9,1990,256
urn:catalog:mo:tropicos:141582,thomas 7636,thecacoris,thecacoris grandifolia,4,3,1988,64
urn:catalog:mo:tropicos:141559,thomas 7635,thecacoris,thecacoris grandifolia,4,3,1988,64
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338287,"thomas, dw",thecacoris,thecacoris grandifolia,3,4,1988,94
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338292,"thomas, dw",thecacoris,thecacoris grandifolia,3,4,1988,94
http://specimens.kew.org/herbarium/k000180954,4280,thecacoris,thecacoris leptobotrya,19,1,1985,19
http://specimens.kew.org/herbarium/k000180958,7823,thecacoris,thecacoris leptobotrya,22,5,1988,143
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338303,"thomas, dw",thecacoris,thecacoris leptobotrya,22,5,1988,143
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338300,"harris, dj  2822",thecacoris,thecacoris leptobotrya,31,3,1991,90
urn:catalog:mo:tropicos:139338,harris 2822,thecacoris,thecacoris leptobotrya,31,3,1991,90
urn:catalog:mo:tropicos:143381,thomas 7823,thecacoris,thecacoris leptobotrya,22,5,1988,143
urn:catalog:mo:tropicos:141417,thomas 7628,thecacoris,thecacoris leptobotrya,4,3,1988,64
http://specimens.kew.org/herbarium/k000180955,4733,thecacoris,thecacoris leptobotrya,12,4,1985,102
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338302,"thomas, dw",thecacoris,thecacoris leptobotrya,1,4,1988,92
http://specimens.kew.org/herbarium/k000180957,7628,thecacoris,thecacoris leptobotrya,3,4,1988,94
https://data.biodiversitydata.nl/naturalis/specimen/wag.1338305,"thomas, dw",thecacoris,thecacoris leptobotrya,3,4,1988,94
urn:catalog:mo:tropicos:144382,thomas 4280,thecacoris,thecacoris stenopetala,19,1,1985,19
urn:catalog:mo:tropicos:140758,thomas 4323,thecacoris,thecacoris stenopetala,24,1,1985,24
urn:catalog:mo:tropicos:1300728,kenfack 933,thecacoris,thecacoris stenopetala,13,9,1997,256
urn:catalog:mo:tropicos:144354,thomas 4733,thecacoris,thecacoris stenopetala,4,12,1985,338
urn:catalog:mo:tropicos:140612,thomas 7537,thecacoris,thecacoris stenopetala,4,1,1988,4
urn:catalog:mo:tropicos:141769,thomas 8118,thecacoris,thecacoris stenopetala,6,10,1988,280
http://specimens.kew.org/herbarium/k000180962,7636,thecacoris,thecacoris trichogyne,3,4,1988,94
http://specimens.kew.org/herbarium/k000180963,7635,thecacoris,thecacoris trichogyne,3,4,1988,94
urn:catalog:mo:tropicos:1300655,kenfack 797,thomandersia,thomandersia hensii,6,12,1998,340
urn:catalog:mo:tropicos:729598,thomas 7817,thonningia,thonningia sanguinea,22,5,1988,143
urn:catalog:mo:tropicos:729582,thomas 7609,thonningia,thonningia sanguinea,4,3,1988,64
urn:catalog:mo:tropicos:182747,thomas 5836,undesignated,tiliaceae juss.,3,10,1986,276
urn:catalog:mo:tropicos:182964,thomas 7501,undesignated,tiliaceae juss.,4,1,1988,4
urn:catalog:mo:tropicos:805706,harris 2517,tragia,tragia l.,18,9,1990,261
http://specimens.kew.org/herbarium/k000180959,7537,trecacoris,trecacoris,1,4,1988,92
urn:catalog:mo:tropicos:100813621,ird 289,treculia,treculia africana,3,3,2012,63
8565325e-d51a-4126-ba1d-a4a1db849bd9,87,treculia,treculia obovoidea,14,8,1990,226
urn:catalog:mo:tropicos:706806,doumenge 369,treculia,treculia obovoidea,16,3,1987,75
urn:catalog:mo:tropicos:703450,thomas 7581,trema,trema orientale,4,3,1988,64
https://data.biodiversitydata.nl/naturalis/specimen/wag.1852398,"thomas, dw",trema,trema orientale,3,4,1988,94
urn:catalog:mo:tropicos:101155059,kenfack 982,tricalysia,tricalysia achoundongiana,26,11,1997,330
urn:catalog:mo:tropicos:531232,thomas 3037,tricalysia,tricalysia biafrana,26,1,1984,26
http://specimens.kew.org/herbarium/k000510487,5878,tricalysia,tricalysia ferorum,20,3,1986,79
urn:catalog:mo:tropicos:532018,thomas 5878,tricalysia,tricalysia ferorum,3,10,1986,276
https://data.biodiversitydata.nl/naturalis/specimen/wag.1375841,"burgt, xm van der",tricalysia,tricalysia lasiodelphys,9,11,2003,313
urn:catalog:mo:tropicos:532906,thomas 4103,tricalysia,tricalysia oligoneura,12,5,1984,133
https://data.biodiversitydata.nl/naturalis/specimen/wag.1376023,"thomas, dw  4103",tricalysia,tricalysia oligoneura,5,12,1984,340
http://specimens.kew.org/herbarium/k000510505,1049,tricalysia,tricalysia pangolina,23,2,1998,54
urn:catalog:mo:tropicos:101155077,kenfack 1048,tricalysia,tricalysia pangolina,21,2,1998,52
urn:catalog:mo:tropicos:1301080,kenfack 1049,tricalysia,tricalysia pangolina,23,2,1998,54
urn:catalog:mo:tropicos:1300580,kenfack 637,tricalysia,tricalysia pangolina,4,8,1997,216
http://specimens.kew.org/herbarium/k000510508,6818,tricalysia,tricalysia pangolina,1,1,1987,1
http://specimens.kew.org/herbarium/k000510506,637,tricalysia,tricalysia pangolina,8,4,1997,98
