dwc:occurrenceID,dwc:catalogNumber,dwc:datasetID,dwc:genus,species,Day,Month,Year,Day of the year
http://n2t.net/ark:/65665/309c9aedd-454a-4884-bdae-0e06cac02804,3365761,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,8,1965,227
http://n2t.net/ark:/65665/33ac29a27-c407-4e36-abc8-c3c80fc403f6,3575602,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,8,2003,227
http://n2t.net/ark:/65665/37ea0d850-d811-4e2a-9b1f-eb7b0822c09e,3358408,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,8,1933,230
http://n2t.net/ark:/65665/33bb558ff-fe52-4cc6-bb6c-06463629a836,2158422,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,8,1949,230
http://n2t.net/ark:/65665/317f9a161-3bc0-4c95-a6d5-3850d2c1daa5,2896963,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,8,1973,230
http://n2t.net/ark:/65665/30b448f84-cbb8-4964-921c-fed9bd73bff0,3365787,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,8,1946,231
http://n2t.net/ark:/65665/37f344fb8-9f0e-40c8-94f5-f5f66388bf41,2913186,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,8,1949,232
http://n2t.net/ark:/65665/3acd5a91d-a0a5-4c29-927a-d83b6b90995c,2158424,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,8,1949,232
http://n2t.net/ark:/65665/30e3fe2ff-73df-4ac0-9559-f6acaf2a49c0,3087340,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,8,1983,232
urn:catalog:mo:tropicos:1944850,1944850,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,8,2003,232
http://n2t.net/ark:/65665/32dfd9605-92c8-4b6e-b1ed-bbc504c19469,3298981,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,8,1991,233
http://n2t.net/ark:/65665/304df90e7-96c3-431e-9801-de90a48451a6,3358400,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,23,8,1965,235
http://n2t.net/ark:/65665/30b9c4670-7af6-4b8e-bfca-c6f42d8bad10,3742334,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,23,8,2001,235
http://n2t.net/ark:/65665/3033e9e81-74b2-4fbb-be75-0d8050fe8ec6,3653922,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,8,1934,236
http://n2t.net/ark:/65665/32593cc2b-c417-4003-9973-ceee52313f8c,3427493,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,8,1946,236
http://n2t.net/ark:/65665/3a17f64b6-0c02-4b27-a8ff-adb761828db2,3444575,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,8,1949,236
http://n2t.net/ark:/65665/32127daf2-b12b-4b05-b0cb-8dedb7132305,3427494,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,8,1946,237
http://n2t.net/ark:/65665/379814899-0a3b-49f5-9412-c901b84094c5,2628883,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,8,1956,239
http://n2t.net/ark:/65665/34f8b09e2-51b3-4996-9728-77e4baca2428,3363451,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,8,1982,238
http://n2t.net/ark:/65665/37ab31525-5b98-472f-bb99-9a0452c70e5c,3427492,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,8,1946,239
http://n2t.net/ark:/65665/30df355d0-4cff-48dd-b3ac-9706623fe8a0,3444602,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,8,1965,239
http://n2t.net/ark:/65665/3d5bb02d4-b58a-41b7-808b-a1a162c74b2b,2839178,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,8,1978,239
http://n2t.net/ark:/65665/3f60e7ff7-f873-4d39-a05e-79b398dd5850,3365754,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,8,1968,241
http://n2t.net/ark:/65665/30b3e900d-cb0f-4af7-819b-9786ea930d0e,2896954,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,8,1973,240
http://n2t.net/ark:/65665/38cd7a96c-5350-40e5-ae17-ad6fdfde3783,3427491,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,8,1946,242
http://n2t.net/ark:/65665/37ddde9fe-f5f4-4cfa-8d05-f8a3a7f87e1c,2896947,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,8,1973,243
http://n2t.net/ark:/65665/314c7d1c1-b9b6-4862-a61f-5f1da333cec0,2072571,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,9,1940,257
urn:catalog:mo:tropicos:2896252,2896252,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,9,2005,256
http://n2t.net/ark:/65665/3c4dcc968-101f-4298-bcc1-6a1d8f2447fa,3444591,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,9,1960,259
http://n2t.net/ark:/65665/3df978392-32c5-411d-8ff7-5d6d62e63611,2835423,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,9,1968,259
http://n2t.net/ark:/65665/3c0e02176-1888-472b-a585-a84d5624862a,2896958,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,9,1973,258
urn:catalog:mo:tropicos:1341985,1341985,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,9,1996,259
http://n2t.net/ark:/65665/3fe0fd06b-c731-45de-bded-e1e3761b5b21,3444603,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,9,1933,259
http://n2t.net/ark:/65665/37fc039cc-66ae-4ff4-8643-f7b4429e6c55,3223735,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,9,1991,259
http://n2t.net/ark:/65665/3c3d86f2c-135e-410b-a76d-a8ffba28a50e,1655738,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,9,1929,261
http://n2t.net/ark:/65665/333b59b20-7638-491a-8b08-e98076bf2da2,2896952,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,9,1973,263
http://n2t.net/ark:/65665/36df2ebd3-2e80-4558-99fc-96dfac640cd4,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,9,1963,265
http://n2t.net/ark:/65665/30d03dee6-0cd0-4aa4-9c28-3b987f7920f9,2114442,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,9,1987,265
http://n2t.net/ark:/65665/358764756-4717-4ba5-83aa-ea6e02357709,3580057,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,23,9,2006,266
http://n2t.net/ark:/65665/30d35f944-bfe8-4444-8eab-4c76b38942a9,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,9,1963,267
http://n2t.net/ark:/65665/32caa71c8-3f9d-401e-a72c-89c59ab4a8f3,3444584,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,9,1949,268
http://n2t.net/ark:/65665/32d740733-f9a1-4617-a6cd-6d4a445015f9,2395490,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,9,1949,268
http://n2t.net/ark:/65665/33ce35381-1e6e-48e2-ad0e-6c8726c434ce,713294,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,9,1908,270
http://n2t.net/ark:/65665/30666d5b8-edf7-4dda-8129-1e4e87438221,2913187,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,9,1948,270
http://n2t.net/ark:/65665/32c742943-17bf-460e-aefb-bc396f402fe6,2732396,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,9,1972,271
http://n2t.net/ark:/65665/38b87777d-1218-4db2-b0f0-8aefc4859274,3427495,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,9,1975,271
urn:catalog:mo:tropicos:2438094,2438094,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,9,2004,272
http://n2t.net/ark:/65665/3f39f7d58-1fe7-4f2d-b445-3be1e4a65751,1701311,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,9,1927,272
http://n2t.net/ark:/65665/37be59893-c67c-41e6-97db-727411c38b8d,3444579,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,9,1933,272
http://n2t.net/ark:/65665/3190a9f51-c6df-47ee-a71b-9487c5be4ff1,2374338,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,9,1953,272
http://n2t.net/ark:/65665/3040858db-c2ca-4eaf-b2f1-19323e44fb87,3427496,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,9,1975,272
http://n2t.net/ark:/65665/378c6e86a-1fa5-4806-bb09-add59b6b1c4e,2759586,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,9,1973,273
http://n2t.net/ark:/65665/3f062a0e2-a7e9-4212-abc4-c0401d02e6f1,3742342,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,9,2002,273
https://data.biodiversitydata.nl/naturalis/specimen/l.2070155,l.2070155,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1678,31
d7f9f97f-3b9a-4588-853e-cf73fd7a8193,bm000019557,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,1,1803,19
http://specimens.kew.org/herbarium/k000670848,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,1,1849,26
http://n2t.net/ark:/65665/3102e766f-48c2-4977-b43e-f0fa6dbb8fe3,71645,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,4,1849,112
https://data.biodiversitydata.nl/naturalis/specimen/l.2778978,l.2778978,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1860,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2777061,l.2777061,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1860,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2777062,l.2777062,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1860,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2767867,l.2767867,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1862,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2770261,l.2770261,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1864,31
https://data.biodiversitydata.nl/naturalis/specimen/wag.1712177,wag.1712177,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1864,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2770262,l.2770262,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1864,31
6d6287a2-e0ab-4c49-a5e6-2f9fb5165a50,mel 0582776a,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,1,1864,22
76c9f254-73d8-40d1-a3d1-8473f3ba491a,mel 0582777a,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,1,1864,22
https://data.biodiversitydata.nl/naturalis/specimen/l.2777060,l.2777060,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1867,31
https://data.biodiversitydata.nl/naturalis/specimen/l%20%200699517,l  0699517,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1867,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2778936,l.2778936,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1867,31
08967e24-c834-4959-9cf4-155b87a689ad,mel 0582768a,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,7,1867,205
https://data.biodiversitydata.nl/naturalis/specimen/l.2767866,l.2767866,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1868,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2768020,l.2768020,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,9,1874,273
https://data.biodiversitydata.nl/naturalis/specimen/l.2767930,l.2767930,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,5,1879,151
cdbfd0f3-87a6-4bf6-8fa2-a665de71a302,mel 1583932a,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,9,1882,273
http://n2t.net/ark:/65665/31e1e5418-0fe4-4e4e-99ab-4f5612abf0b5,149034,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,4,1884,113
https://data.biodiversitydata.nl/naturalis/specimen/l.2777293,l.2777293,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1885,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2777173,l.2777173,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,8,1885,243
https://data.biodiversitydata.nl/naturalis/specimen/l.2778960,l.2778960,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1888,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2777055,l.2777055,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,4,1889,103
https://data.biodiversitydata.nl/naturalis/specimen/l.2778951,l.2778951,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,4,1889,103
https://data.biodiversitydata.nl/naturalis/specimen/l.2777039,l.2777039,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,8,1889,230
https://data.biodiversitydata.nl/naturalis/specimen/l.2777040,l.2777040,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,9,1889,265
https://data.biodiversitydata.nl/naturalis/specimen/l.2777054,l.2777054,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,9,1889,265
https://data.biodiversitydata.nl/naturalis/specimen/l.2778952,l.2778952,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1890,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2777022,l.2777022,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,5,1890,136
https://data.biodiversitydata.nl/naturalis/specimen/l.2778954,l.2778954,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,5,1890,142
https://data.biodiversitydata.nl/naturalis/specimen/l.2778985,l.2778985,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,6,1890,168
http://specimens.kew.org/herbarium/k000666736,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,28,6,1890,179
http://specimens.kew.org/herbarium/k000666738,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,8,1890,227
https://data.biodiversitydata.nl/naturalis/specimen/l.2778991,l.2778991,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,8,1891,236
https://data.biodiversitydata.nl/naturalis/specimen/l.2778953,l.2778953,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,8,1891,236
https://data.biodiversitydata.nl/naturalis/specimen/l.2777028,l.2777028,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,10,1892,295
https://data.biodiversitydata.nl/naturalis/specimen/l.2777376,l.2777376,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1893,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2778998,l.2778998,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,1,1893,29
http://specimens.kew.org/herbarium/k000666612,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,3,1893,84
https://data.biodiversitydata.nl/naturalis/specimen/l.2777619,l.2777619,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,7,1893,212
https://data.biodiversitydata.nl/naturalis/specimen/l.2777621,l.2777621,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,9,1893,272
https://data.biodiversitydata.nl/naturalis/specimen/l.2777620,l.2777620,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,9,1893,272
https://data.biodiversitydata.nl/naturalis/specimen/l.2778955,l.2778955,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,10,1894,289
https://data.biodiversitydata.nl/naturalis/specimen/l.2777463,l.2777463,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,3,1895,76
https://data.biodiversitydata.nl/naturalis/specimen/l.2777446,l.2777446,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,3,1895,76
http://specimens.kew.org/herbarium/k000825979,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,27,4,1895,117
http://n2t.net/ark:/65665/3d5148d7c-d2c8-4873-98a3-520a5fb7af28,2496340,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,7,1895,212
https://data.biodiversitydata.nl/naturalis/specimen/l.2777021,l.2777021,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,12,1895,358
https://data.biodiversitydata.nl/naturalis/specimen/l.2778979,l.2778979,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,6,1896,168
https://data.biodiversitydata.nl/naturalis/specimen/l.2777458,l.2777458,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,6,1896,168
https://data.biodiversitydata.nl/naturalis/specimen/l.2777506,l.2777506,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,11,1896,335
https://data.biodiversitydata.nl/naturalis/specimen/l.2778987,l.2778987,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,1,1897,20
https://data.biodiversitydata.nl/naturalis/specimen/l.2778986,l.2778986,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,15,4,1897,105
https://data.biodiversitydata.nl/naturalis/specimen/l.2778984,l.2778984,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,1,1898,22
https://data.biodiversitydata.nl/naturalis/specimen/l.2777330,l.2777330,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1899,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2777329,l.2777329,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,1,1899,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2777067,l.2777067,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,4,1899,103
http://n2t.net/ark:/65665/3122c5602-e66c-4d46-87e2-5770bc0da06e,419795,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,12,1899,359
https://data.biodiversitydata.nl/naturalis/specimen/l%20%200914915,l  0914915,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,9,1900,263
https://data.biodiversitydata.nl/naturalis/specimen/l.2777024,l.2777024,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,12,1902,348
https://data.biodiversitydata.nl/naturalis/specimen/l.2777485,l.2777485,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,24,1,1903,24
https://data.biodiversitydata.nl/naturalis/specimen/l.2777495,l.2777495,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,12,1903,365
https://data.biodiversitydata.nl/naturalis/specimen/l.2777520,l.2777520,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,12,1903,365
https://data.biodiversitydata.nl/naturalis/specimen/l.2777542,l.2777542,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,12,1903,365
http://specimens.kew.org/herbarium/k000666619,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,6,1904,173
9b18085e-10d5-4fac-89ab-baa0a3437235,qrs 42368.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,6,1904,173
https://data.biodiversitydata.nl/naturalis/specimen/u.1756624,u.1756624,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,4,1906,116
https://data.biodiversitydata.nl/naturalis/specimen/u.1756623,u.1756623,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,26,4,1906,116
http://specimens.kew.org/herbarium/k000670800,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,5,1907,137
https://data.biodiversitydata.nl/naturalis/specimen/u.1756664,u.1756664,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,5,1907,137
https://data.biodiversitydata.nl/naturalis/specimen/l.2777292,l.2777292,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,5,1907,137
http://specimens.kew.org/herbarium/k000670877,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,8,1907,243
https://data.biodiversitydata.nl/naturalis/specimen/u.1756622,u.1756622,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,8,1907,243
https://data.biodiversitydata.nl/naturalis/specimen/l.2777449,l.2777449,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,7,1909,211
https://data.biodiversitydata.nl/naturalis/specimen/l%20%200483591,l  0483591,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,8,1909,234
https://data.biodiversitydata.nl/naturalis/specimen/l.2777443,l.2777443,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,22,8,1909,234
http://specimens.kew.org/herbarium/k000666617,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,19,5,1910,139
https://data.biodiversitydata.nl/naturalis/specimen/l.2768019,l.2768019,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,23,9,1911,266
https://data.biodiversitydata.nl/naturalis/specimen/l.2767796,l.2767796,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,3,1912,77
https://data.biodiversitydata.nl/naturalis/specimen/l.2777501,l.2777501,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,21,3,1912,81
https://data.biodiversitydata.nl/naturalis/specimen/l.2777602,l.2777602,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,5,1912,151
https://data.biodiversitydata.nl/naturalis/specimen/l.2777601,l.2777601,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,30,5,1912,151
https://data.biodiversitydata.nl/naturalis/specimen/l.2777454,l.2777454,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,7,1912,211
https://data.biodiversitydata.nl/naturalis/specimen/u.1756631,u.1756631,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,20,5,1913,140
http://specimens.kew.org/herbarium/k000666620,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,2,1914,48
https://data.biodiversitydata.nl/naturalis/specimen/l.2777027,l.2777027,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,18,4,1914,108
https://data.biodiversitydata.nl/naturalis/specimen/l.2777056,l.2777056,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,25,9,1914,268
https://data.biodiversitydata.nl/naturalis/specimen/l.2777026,l.2777026,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,29,12,1914,363
http://specimens.kew.org/herbarium/k000645917,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,16,1,1915,16
https://data.biodiversitydata.nl/naturalis/specimen/l.2777025,l.2777025,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,13,3,1915,72
http://specimens.kew.org/herbarium/k000646934,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,14,12,1915,348
https://data.biodiversitydata.nl/naturalis/specimen/u.1756625,u.1756625,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,8,1917,243
https://data.biodiversitydata.nl/naturalis/specimen/l.2777379,l.2777379,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,31,8,1917,243
https://data.biodiversitydata.nl/naturalis/specimen/l.2777044,l.2777044,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,17,10,1917,290
